,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,PNpop_c_norm,pop,PN,country
5250,46.0,15.0,45.0,15.0,45.0,16.0,46.0,16.0,46.0,15.0,,0.009190952662314952,medium,medium,Yemen
5251,48.0,15.0,47.0,15.0,47.0,16.0,48.0,16.0,48.0,15.0,15.42700082063675,0.0030249291286320204,low,low,Yemen
5252,49.0,15.0,48.0,15.0,48.0,16.0,49.0,16.0,49.0,15.0,63.52494955062866,0.006884564368726432,lowest,high,Yemen
5253,50.0,15.0,49.0,15.0,49.0,16.0,50.0,16.0,50.0,15.0,63.79685401916504,0.006899988662750049,medium,medium,Yemen
5254,52.0,15.0,51.0,15.0,51.0,16.0,52.0,16.0,52.0,15.0,100.00000397364299,0.0005182742142259259,lowest,lowest,Yemen
5255,74.0,15.0,73.0,15.0,73.0,16.0,74.0,16.0,74.0,15.0,100.00000397364299,0.03192948744422358,high,lowest,India
5256,75.0,15.0,74.0,15.0,74.0,16.0,75.0,16.0,75.0,15.0,62.81887690226237,0.07437054330712246,highest,high,India
5257,76.0,15.0,75.0,15.0,75.0,16.0,76.0,16.0,76.0,15.0,41.93532864252727,0.12061892926709769,highest,highest,India
5258,77.0,15.0,76.0,15.0,76.0,16.0,77.0,16.0,77.0,15.0,33.0198734998703,0.12076782198083505,lowest,highest,India
5259,78.0,15.0,77.0,15.0,77.0,16.0,78.0,16.0,78.0,15.0,45.105624198913574,0.09776265732056758,lowest,highest,India
5260,79.0,15.0,78.0,15.0,78.0,16.0,79.0,16.0,79.0,15.0,46.6165949900945,0.08277290358196039,highest,highest,India
5261,80.0,15.0,79.0,15.0,79.0,16.0,80.0,16.0,80.0,15.0,41.02230668067932,0.06468877566430352,highest,highest,India
5262,81.0,15.0,80.0,15.0,80.0,16.0,81.0,16.0,81.0,15.0,20.018319288889565,0.025241784242534347,lowest,highest,India
5263,98.0,15.0,97.0,15.0,97.0,16.0,98.0,16.0,98.0,15.0,71.28730614980063,0.007597936964730434,medium,medium,Burma
5264,99.0,15.0,98.0,15.0,98.0,16.0,99.0,16.0,99.0,15.0,73.89193177223206,0.007923062408199706,medium,medium,Thailand
5265,100.0,15.0,99.0,15.0,99.0,16.0,100.0,16.0,100.0,15.0,8.927245438098907,0.008584343404044806,lowest,highest,Thailand
5266,101.0,15.0,100.0,15.0,100.0,16.0,101.0,16.0,101.0,15.0,13.015575210253397,0.01743619691604705,lowest,highest,Thailand
5267,102.0,15.0,101.0,15.0,101.0,16.0,102.0,16.0,102.0,15.0,14.549625416596731,0.01158885086080227,lowest,highest,Thailand
5268,103.0,15.0,102.0,15.0,102.0,16.0,103.0,16.0,103.0,15.0,6.235277280211449,0.016704700545770973,lowest,highest,Thailand
5269,104.0,15.0,103.0,15.0,103.0,16.0,104.0,16.0,104.0,15.0,6.151821340123812,0.07169693698407728,lowest,highest,Thailand
5270,105.0,15.0,104.0,15.0,104.0,16.0,105.0,16.0,105.0,15.0,11.8731585641702,0.0694981533636742,lowest,highest,Thailand
5271,106.0,15.0,105.0,15.0,105.0,16.0,106.0,16.0,106.0,15.0,10.57152549425761,0.041901957025482606,lowest,highest,Thailand
5272,107.0,15.0,106.0,15.0,106.0,16.0,107.0,16.0,107.0,15.0,68.74663829803467,0.01167072759627553,high,lowest,Lao People's Democratic Republic
5273,108.0,15.0,107.0,15.0,107.0,16.0,108.0,16.0,108.0,15.0,92.26411581039429,0.0067799624801930065,medium,low,Viet Nam
5274,109.0,15.0,108.0,15.0,108.0,16.0,109.0,16.0,109.0,15.0,5.530125647783279,0.05964808594685228,lowest,high,Viet Nam
5275,120.0,15.0,119.0,15.0,119.0,16.0,120.0,16.0,120.0,15.0,83.70136221249899,0.0052318119452256645,medium,medium,Philippines
5276,121.0,15.0,120.0,15.0,120.0,16.0,121.0,16.0,121.0,15.0,15.782069166501364,0.30095894392419115,highest,highest,Philippines
5277,122.0,15.0,121.0,15.0,121.0,16.0,122.0,16.0,122.0,15.0,29.251755277315777,0.18533236721228208,highest,high,Philippines
5278,-92.0,14.0,-93.0,14.0,-93.0,15.0,-92.0,15.0,-92.0,14.0,23.40462555487951,0.002052991991154083,lowest,high,Mexico
5279,-91.0,14.0,-92.0,14.0,-92.0,15.0,-91.0,15.0,-91.0,14.0,65.2753253777822,0.04913981431670899,highest,highest,Guatemala
5280,-90.0,14.0,-91.0,14.0,-91.0,15.0,-90.0,15.0,-90.0,14.0,56.55670762062073,0.09939507567520456,highest,high,Guatemala
5281,-89.0,14.0,-90.0,14.0,-90.0,15.0,-89.0,15.0,-89.0,14.0,66.42162998517355,0.1299383625836299,highest,high,Guatemala
5282,-88.0,14.0,-89.0,14.0,-89.0,15.0,-88.0,15.0,-88.0,14.0,38.21311593055725,0.038638807062020726,highest,high,Honduras
5283,-87.0,14.0,-88.0,14.0,-88.0,15.0,-87.0,15.0,-87.0,14.0,72.52137660980225,0.06133082958840524,highest,high,Honduras
5284,-86.0,14.0,-87.0,14.0,-87.0,15.0,-86.0,15.0,-86.0,14.0,53.21797529856364,0.022519116816007958,high,high,Honduras
5285,-85.0,14.0,-86.0,14.0,-86.0,15.0,-85.0,15.0,-85.0,14.0,54.24973169962565,0.007602270134214265,medium,high,Honduras
5286,-84.0,14.0,-85.0,14.0,-85.0,15.0,-84.0,15.0,-84.0,14.0,99.12194410959879,0.00404495268717715,low,lowest,Nicaragua
5288,-17.0,14.0,-18.0,14.0,-18.0,15.0,-17.0,15.0,-17.0,14.0,1.6029046072314184,0.006800111660324287,lowest,high,Senegal
5289,-16.0,14.0,-17.0,14.0,-17.0,15.0,-16.0,15.0,-16.0,14.0,2.7518273020784063,0.05505614080240121,lowest,high,Senegal
5290,-15.0,14.0,-16.0,14.0,-16.0,15.0,-15.0,15.0,-15.0,14.0,4.82268612831831,0.03381029747870576,lowest,high,Senegal
5291,-14.0,14.0,-15.0,14.0,-15.0,15.0,-14.0,15.0,-14.0,14.0,8.677820612986881,0.009217383631804339,lowest,medium,Senegal
5292,-13.0,14.0,-14.0,14.0,-14.0,15.0,-13.0,15.0,-13.0,14.0,9.430068607131641,0.004475776355321318,low,low,Senegal
5293,-12.0,14.0,-13.0,14.0,-13.0,15.0,-12.0,15.0,-12.0,14.0,2.9863425220052404,0.004548119146599707,low,low,Senegal
5294,-11.0,14.0,-12.0,14.0,-12.0,15.0,-11.0,15.0,-11.0,14.0,3.7195136149724326,0.010904032551109135,medium,low,Mali
5295,-10.0,14.0,-11.0,14.0,-11.0,15.0,-10.0,15.0,-10.0,14.0,0.17780945636332035,0.006081701644343854,medium,medium,Mali
5296,-9.0,14.0,-10.0,14.0,-10.0,15.0,-9.0,15.0,-9.0,14.0,0.6334575513998668,0.005542100712072167,medium,medium,Mali
5297,-8.0,14.0,-9.0,14.0,-9.0,15.0,-8.0,15.0,-8.0,14.0,2.415071365733941,0.0032326094025254986,lowest,medium,Mali
5298,-7.0,14.0,-8.0,14.0,-8.0,15.0,-7.0,15.0,-7.0,14.0,2.6313987853674904e-15,0.005460155072520007,lowest,medium,Mali
5299,-6.0,14.0,-7.0,14.0,-7.0,15.0,-6.0,15.0,-6.0,14.0,9.001006918799526e-16,0.007590572449671024,lowest,medium,Mali
5300,-5.0,14.0,-6.0,14.0,-6.0,15.0,-5.0,15.0,-5.0,14.0,0.001183372607253356,0.016302982030870022,high,medium,Mali
5301,-4.0,14.0,-5.0,14.0,-5.0,15.0,-4.0,15.0,-4.0,14.0,1.6525485242406528,0.018152658780756448,high,low,Mali
5302,-3.0,14.0,-4.0,14.0,-4.0,15.0,-3.0,15.0,-3.0,14.0,4.7984444846709575,0.018298669373907027,high,low,Mali
5303,-2.0,14.0,-3.0,14.0,-3.0,15.0,-2.0,15.0,-2.0,14.0,1.02114318870008,0.013932724960293588,high,low,Mali
5304,-1.0,14.0,-2.0,14.0,-2.0,15.0,-1.0,15.0,-1.0,14.0,6.744414071242015,0.011983041759456515,high,low,Burkina Faso
5305,0.0,14.0,-1.0,14.0,-1.0,15.0,0.0,15.0,0.0,14.0,12.378673007090885,0.013930473325213251,high,low,Burkina Faso
5306,1.0,14.0,0.0,14.0,0.0,15.0,1.0,15.0,1.0,14.0,12.857358405987421,0.01473311784048797,high,low,Niger
5307,2.0,14.0,1.0,14.0,1.0,15.0,2.0,15.0,2.0,14.0,28.324314455191296,0.016509199051007995,high,low,Niger
5308,3.0,14.0,2.0,14.0,2.0,15.0,3.0,15.0,3.0,14.0,14.165994028250376,0.011131166788648254,medium,lowest,Niger
5309,4.0,14.0,3.0,14.0,3.0,15.0,4.0,15.0,4.0,14.0,40.79686303933461,0.011869384597536654,high,low,Niger
5310,5.0,14.0,4.0,14.0,4.0,15.0,5.0,15.0,5.0,14.0,4.068768893678984,0.017198878954728592,high,low,Niger
5311,6.0,14.0,5.0,14.0,5.0,15.0,6.0,15.0,6.0,14.0,0.3706603621443113,0.04137976178526825,highest,medium,Niger
5312,7.0,14.0,6.0,14.0,6.0,15.0,7.0,15.0,7.0,14.0,0.7626177277415991,0.03253467885638976,highest,medium,Niger
5313,8.0,14.0,7.0,14.0,7.0,15.0,8.0,15.0,8.0,14.0,0.17047082462037605,0.02641801869314848,high,medium,Niger
5314,9.0,14.0,8.0,14.0,8.0,15.0,9.0,15.0,9.0,14.0,5.163578579748225e-15,0.02412529590148431,high,medium,Niger
5315,10.0,14.0,9.0,14.0,9.0,15.0,10.0,15.0,10.0,14.0,24.374116957187653,0.022770192873632775,high,low,Niger
5316,11.0,14.0,10.0,14.0,10.0,15.0,11.0,15.0,11.0,14.0,99.99859929084778,0.004664220934342644,low,low,Niger
5317,12.0,14.0,11.0,14.0,11.0,15.0,12.0,15.0,12.0,14.0,80.71403900782266,0.0030269422376272776,low,lowest,Niger
5320,16.0,14.0,15.0,14.0,15.0,15.0,16.0,15.0,16.0,14.0,99.95236794153848,0.006223558070973525,medium,lowest,Chad
5322,18.0,14.0,17.0,14.0,17.0,15.0,18.0,15.0,18.0,14.0,99.42534764607748,0.00111113646470943,lowest,lowest,Chad
5325,21.0,14.0,20.0,14.0,20.0,15.0,21.0,15.0,21.0,14.0,40.786992510159806,0.005363170647121294,medium,lowest,Chad
5326,22.0,14.0,21.0,14.0,21.0,15.0,22.0,15.0,22.0,14.0,63.01566163698832,0.007906086279285036,medium,low,Chad
5327,23.0,14.0,22.0,14.0,22.0,15.0,23.0,15.0,23.0,14.0,10.502612590789795,0.009283049739698096,medium,low,Chad
5328,24.0,14.0,23.0,14.0,23.0,15.0,24.0,15.0,24.0,14.0,11.578043053547542,0.008372462542552887,medium,low,Sudan
5329,25.0,14.0,24.0,14.0,24.0,15.0,25.0,15.0,25.0,14.0,89.65948820114136,0.009301474363159824,medium,low,Sudan
5331,29.0,14.0,28.0,14.0,28.0,15.0,29.0,15.0,29.0,14.0,98.22151263554892,0.0027997371998741112,low,lowest,Sudan
5332,30.0,14.0,29.0,14.0,29.0,15.0,30.0,15.0,30.0,14.0,84.99385317166647,0.00431424534704442,low,lowest,Sudan
5333,31.0,14.0,30.0,14.0,30.0,15.0,31.0,15.0,31.0,14.0,31.883205970128376,0.0063347108444461704,medium,lowest,Sudan
5334,32.0,14.0,31.0,14.0,31.0,15.0,32.0,15.0,32.0,14.0,12.85783847173055,0.010262865587549058,medium,lowest,Sudan
5335,33.0,14.0,32.0,14.0,32.0,15.0,33.0,15.0,33.0,14.0,0.043803227405684694,0.03440436109833217,highest,medium,Sudan
5336,34.0,14.0,33.0,14.0,33.0,15.0,34.0,15.0,34.0,14.0,0.9188742997745672,0.05331196531902701,highest,high,Sudan
5337,35.0,14.0,34.0,14.0,34.0,15.0,35.0,15.0,35.0,14.0,1.0652314193084036e-15,0.011414393424250184,medium,medium,Sudan
5338,36.0,14.0,35.0,14.0,35.0,15.0,36.0,15.0,36.0,14.0,0.013858429610991152,0.015404574808796385,high,medium,Sudan
5339,37.0,14.0,36.0,14.0,36.0,15.0,37.0,15.0,37.0,14.0,0.22378162539098412,0.008463453259998388,medium,medium,Sudan
5340,38.0,14.0,37.0,14.0,37.0,15.0,38.0,15.0,38.0,14.0,1.4288312755525112,0.012562530992622832,high,medium,Eritrea
5341,39.0,14.0,38.0,14.0,38.0,15.0,39.0,15.0,39.0,14.0,3.4301570419392774e-14,0.040891753630161995,highest,medium,Ethiopia
5342,40.0,14.0,39.0,14.0,39.0,15.0,40.0,15.0,40.0,14.0,0.284199525291721,0.042150073619588606,highest,low,Ethiopia
5343,44.0,14.0,43.0,14.0,43.0,15.0,44.0,15.0,44.0,14.0,2.047024206543566e-16,0.08207480526983194,highest,highest,Yemen
5344,45.0,14.0,44.0,14.0,44.0,15.0,45.0,15.0,45.0,14.0,6.44096419344309e-18,0.10808013054524379,highest,high,Yemen
5345,48.0,14.0,47.0,14.0,47.0,15.0,48.0,15.0,48.0,14.0,15.507359802722931,0.004271280351114446,low,lowest,Yemen
5346,49.0,14.0,48.0,14.0,48.0,15.0,49.0,15.0,49.0,14.0,6.519553065299988,0.0019903519399103974,low,low,Yemen
5347,75.0,14.0,74.0,14.0,74.0,15.0,75.0,15.0,75.0,14.0,97.54745761553446,0.03791958264975543,highest,low,India
5348,76.0,14.0,75.0,14.0,75.0,15.0,76.0,15.0,76.0,14.0,48.873838782310486,0.11474397975341073,highest,highest,India
5349,77.0,14.0,76.0,14.0,76.0,15.0,77.0,15.0,77.0,14.0,37.300460537274674,0.09520689527925139,lowest,highest,India
5350,78.0,14.0,77.0,14.0,77.0,15.0,78.0,15.0,78.0,14.0,30.74479301770528,0.10343255715709503,lowest,highest,India
5351,79.0,14.0,78.0,14.0,78.0,15.0,79.0,15.0,79.0,14.0,58.11225970586141,0.07855074198551197,highest,highest,India
5352,80.0,14.0,79.0,14.0,79.0,15.0,80.0,15.0,80.0,14.0,66.94881319999695,0.09437328842461098,highest,high,India
5353,81.0,14.0,80.0,14.0,80.0,15.0,81.0,15.0,81.0,14.0,38.63270779450734,0.02215247228711921,high,high,India
5354,98.0,14.0,97.0,14.0,97.0,15.0,98.0,15.0,98.0,14.0,96.10083500544229,0.0008154090535229034,lowest,low,Burma
5355,99.0,14.0,98.0,14.0,98.0,15.0,99.0,15.0,99.0,14.0,87.72070606549582,0.012321892468141762,high,medium,Burma
5356,100.0,14.0,99.0,14.0,99.0,15.0,100.0,15.0,100.0,14.0,8.802860230207443,0.05371571224020133,lowest,highest,Thailand
5357,101.0,14.0,100.0,14.0,100.0,15.0,101.0,15.0,101.0,14.0,9.566401938597362,0.4646333172916658,highest,highest,Thailand
5358,102.0,14.0,101.0,14.0,101.0,15.0,102.0,15.0,102.0,14.0,31.742032368977863,0.008078708317202025,lowest,highest,Thailand
5359,103.0,14.0,102.0,14.0,102.0,15.0,103.0,15.0,103.0,14.0,9.36708425482114,0.011281826363552716,lowest,highest,Thailand
5360,104.0,14.0,103.0,14.0,103.0,15.0,104.0,15.0,104.0,14.0,4.422037055095037,0.035487070847034514,lowest,highest,Thailand
5361,105.0,14.0,104.0,14.0,104.0,15.0,105.0,15.0,105.0,14.0,4.723360762000084,0.00896610517555249,lowest,highest,Thailand
5362,106.0,14.0,105.0,14.0,105.0,15.0,106.0,15.0,106.0,14.0,11.539753029743832,0.0031239536778947903,lowest,high,Lao People's Democratic Republic
5363,107.0,14.0,106.0,14.0,106.0,15.0,107.0,15.0,107.0,14.0,92.65655875205994,0.003273677723090869,low,lowest,Lao People's Democratic Republic
5364,108.0,14.0,107.0,14.0,107.0,15.0,108.0,15.0,108.0,14.0,49.711470802625016,0.019589289921426903,lowest,high,Viet Nam
5365,109.0,14.0,108.0,14.0,108.0,15.0,109.0,15.0,109.0,14.0,26.564172903696697,0.033966511578968656,highest,medium,Viet Nam
5366,110.0,14.0,109.0,14.0,109.0,15.0,110.0,15.0,110.0,14.0,2.7134861797094345,0.03731351181034176,highest,medium,Viet Nam
5367,121.0,14.0,120.0,14.0,120.0,15.0,121.0,15.0,121.0,14.0,29.344133536020916,0.22193978003786044,highest,high,Philippines
5368,122.0,14.0,121.0,14.0,121.0,15.0,122.0,15.0,122.0,14.0,61.762199799219765,0.4142741212424883,highest,high,Philippines
5369,123.0,14.0,122.0,14.0,122.0,15.0,123.0,15.0,123.0,14.0,96.029003461202,0.04371978709754554,highest,medium,Philippines
5370,124.0,14.0,123.0,14.0,123.0,15.0,124.0,15.0,124.0,14.0,93.19759607315063,0.026272206361791468,high,low,Philippines
5372,-89.0,13.0,-90.0,13.0,-90.0,14.0,-89.0,14.0,-89.0,13.0,20.291616519292198,0.01587599466874149,high,high,El Salvador
5373,-88.0,13.0,-89.0,13.0,-89.0,14.0,-88.0,14.0,-88.0,13.0,13.354398310184479,0.034471149352143356,highest,high,El Salvador
5374,-87.0,13.0,-88.0,13.0,-88.0,14.0,-87.0,14.0,-87.0,13.0,10.955466330051422,0.027940274087279143,high,high,Honduras
5375,-86.0,13.0,-87.0,13.0,-87.0,14.0,-86.0,14.0,-86.0,13.0,42.367078860600785,0.028180426434710505,high,medium,Nicaragua
5376,-85.0,13.0,-86.0,13.0,-86.0,14.0,-85.0,14.0,-85.0,13.0,49.12185470263164,0.02291022412461969,high,medium,Nicaragua
5377,-84.0,13.0,-85.0,13.0,-85.0,14.0,-84.0,14.0,-84.0,13.0,77.53210266431174,0.004421283239614844,low,low,Nicaragua
5378,-83.0,13.0,-84.0,13.0,-84.0,14.0,-83.0,14.0,-83.0,13.0,98.44508171081543,0.0007253541400777633,lowest,lowest,Nicaragua
5379,-16.0,13.0,-17.0,13.0,-17.0,14.0,-16.0,14.0,-16.0,13.0,4.994983474413553,0.047375855568203826,lowest,high,Senegal
5380,-15.0,13.0,-16.0,13.0,-16.0,14.0,-15.0,14.0,-15.0,13.0,3.2981584469477334,0.023648237136470157,lowest,high,Senegal
5381,-14.0,13.0,-15.0,13.0,-15.0,14.0,-14.0,14.0,-14.0,13.0,3.144151965777079,0.021333310625584124,lowest,high,Senegal
5382,-13.0,13.0,-14.0,13.0,-14.0,14.0,-13.0,14.0,-13.0,13.0,5.9880331158638,0.011496446071112745,high,low,Senegal
5383,-12.0,13.0,-13.0,13.0,-13.0,14.0,-12.0,14.0,-12.0,13.0,4.801601419846216,0.0042425880800555996,low,lowest,Senegal
5384,-11.0,13.0,-12.0,13.0,-12.0,14.0,-11.0,14.0,-11.0,13.0,0.8472305877755085,0.004795288717801994,low,low,Mali
5385,-10.0,13.0,-11.0,13.0,-11.0,14.0,-10.0,14.0,-10.0,13.0,7.658457259337108,0.003878602638334221,low,low,Mali
5386,-9.0,13.0,-10.0,13.0,-10.0,14.0,-9.0,14.0,-9.0,13.0,3.839792807896932,0.007624665613232058,medium,medium,Mali
5387,-8.0,13.0,-9.0,13.0,-9.0,14.0,-8.0,14.0,-8.0,13.0,4.790395374099413,0.017053932404233883,high,medium,Mali
5388,-7.0,13.0,-8.0,13.0,-8.0,14.0,-7.0,14.0,-7.0,13.0,0.03398191183805466,0.03702364076587094,highest,medium,Mali
5389,-6.0,13.0,-7.0,13.0,-7.0,14.0,-6.0,14.0,-6.0,13.0,1.2550916833182177,0.02329931855690515,high,medium,Mali
5390,-5.0,13.0,-6.0,13.0,-6.0,14.0,-5.0,14.0,-5.0,13.0,2.359881003697713,0.01892932059172016,high,medium,Mali
5391,-4.0,13.0,-5.0,13.0,-5.0,14.0,-4.0,14.0,-4.0,13.0,0.7571109725783269,0.017776776880085682,high,medium,Mali
5392,-3.0,13.0,-4.0,13.0,-4.0,14.0,-3.0,14.0,-3.0,13.0,0.8707506465725601,0.014236765719200737,high,medium,Mali
5393,-2.0,13.0,-3.0,13.0,-3.0,14.0,-2.0,14.0,-2.0,13.0,0.05449275098120173,0.029907986497887916,high,medium,Burkina Faso
5394,-1.0,13.0,-2.0,13.0,-2.0,14.0,-1.0,14.0,-1.0,13.0,0.2742565508621434,0.03250917335039063,highest,medium,Burkina Faso
5395,0.0,13.0,-1.0,13.0,-1.0,14.0,0.0,14.0,0.0,13.0,0.35512515654166543,0.024343799788948507,high,medium,Burkina Faso
5396,1.0,13.0,0.0,13.0,0.0,14.0,1.0,14.0,1.0,13.0,0.0329993330524303,0.011539753493238662,lowest,medium,Burkina Faso
5397,2.0,13.0,1.0,13.0,1.0,14.0,2.0,14.0,2.0,13.0,2.359525828311841,0.01063220541251984,medium,medium,Niger
5398,3.0,13.0,2.0,13.0,2.0,14.0,3.0,14.0,3.0,13.0,3.188160682717959,0.049850257305833166,highest,medium,Niger
5399,4.0,13.0,3.0,13.0,3.0,14.0,4.0,14.0,4.0,13.0,0.9306904549400011,0.02328484229560324,lowest,medium,Niger
5400,5.0,13.0,4.0,13.0,4.0,14.0,5.0,14.0,5.0,13.0,9.302153935035069,0.028303336905012914,lowest,high,Nigeria
5401,6.0,13.0,5.0,13.0,5.0,14.0,6.0,14.0,6.0,13.0,3.6962016175190606,0.0769782598280179,highest,high,Nigeria
5402,7.0,13.0,6.0,13.0,6.0,14.0,7.0,14.0,7.0,13.0,4.876300071676573,0.042693175040206074,highest,high,Niger
5403,8.0,13.0,7.0,13.0,7.0,14.0,8.0,14.0,8.0,13.0,10.657815883557003,0.0910829131122897,highest,high,Niger
5404,9.0,13.0,8.0,13.0,8.0,14.0,9.0,14.0,9.0,13.0,1.5384070575237274,0.08839364249858081,highest,high,Niger
5405,10.0,13.0,9.0,13.0,9.0,14.0,10.0,14.0,10.0,13.0,39.20128643512726,0.02971512571805816,high,medium,Niger
5406,11.0,13.0,10.0,13.0,10.0,14.0,11.0,14.0,11.0,13.0,24.72545156876246,0.025714235307621503,high,high,Niger
5407,12.0,13.0,11.0,13.0,11.0,14.0,12.0,14.0,12.0,13.0,2.006386561940114,0.011433579266016814,medium,medium,Niger
5408,13.0,13.0,12.0,13.0,12.0,14.0,13.0,14.0,13.0,13.0,60.02698540687561,0.013264067512441581,high,medium,Niger
5409,14.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,13.0,93.72976223627725,0.015727809637319824,high,low,Nigeria
5410,15.0,13.0,14.0,13.0,14.0,14.0,15.0,14.0,15.0,13.0,98.68053197860718,0.010148929625739767,medium,low,Chad
5411,16.0,13.0,15.0,13.0,15.0,14.0,16.0,14.0,16.0,13.0,98.73573978741965,0.01245487000542246,high,low,Chad
5412,17.0,13.0,16.0,13.0,16.0,14.0,17.0,14.0,17.0,13.0,92.36319263776144,0.005534476308612344,medium,low,Chad
5413,18.0,13.0,17.0,13.0,17.0,14.0,18.0,14.0,18.0,13.0,64.30484851201376,0.0036643163076842786,low,low,Chad
5414,19.0,13.0,18.0,13.0,18.0,14.0,19.0,14.0,19.0,13.0,42.27242171764374,0.0018689284582953866,lowest,low,Chad
5415,20.0,13.0,19.0,13.0,19.0,14.0,20.0,14.0,20.0,13.0,39.5237813393275,0.0026563960092994363,lowest,low,Chad
5416,21.0,13.0,20.0,13.0,20.0,14.0,21.0,14.0,21.0,13.0,10.61541462937991,0.004784436631525855,low,low,Chad
5417,22.0,13.0,21.0,13.0,21.0,14.0,22.0,14.0,22.0,13.0,0.0030735462739054733,0.010159718776716646,medium,low,Chad
5418,23.0,13.0,22.0,13.0,22.0,14.0,23.0,14.0,23.0,13.0,0.3610338860501846,0.015027741659212725,high,medium,Sudan
5419,24.0,13.0,23.0,13.0,23.0,14.0,24.0,14.0,24.0,13.0,2.7801288373547304e-15,0.012626503338590327,high,medium,Sudan
5420,25.0,13.0,24.0,13.0,24.0,14.0,25.0,14.0,25.0,13.0,22.851401567459106,0.015206543055509822,high,medium,Sudan
5421,26.0,13.0,25.0,13.0,25.0,14.0,26.0,14.0,26.0,13.0,99.98186031977335,0.011622791468389472,high,low,Sudan
5422,27.0,13.0,26.0,13.0,26.0,14.0,27.0,14.0,27.0,13.0,93.275115887324,0.0034952407226677626,low,low,Sudan
5423,28.0,13.0,27.0,13.0,27.0,14.0,28.0,14.0,28.0,13.0,84.55338080724081,0.004887316622721018,medium,low,Sudan
5424,29.0,13.0,28.0,13.0,28.0,14.0,29.0,14.0,29.0,13.0,63.812617460886635,0.006533324987435845,medium,medium,Sudan
5425,30.0,13.0,29.0,13.0,29.0,14.0,30.0,14.0,30.0,13.0,50.008124113082886,0.011542356856473349,high,medium,Sudan
5426,31.0,13.0,30.0,13.0,30.0,14.0,31.0,14.0,31.0,13.0,26.482330759366352,0.016622517937818448,high,medium,Sudan
5427,32.0,13.0,31.0,13.0,31.0,14.0,32.0,14.0,32.0,13.0,5.238811299204826,0.011625622408009613,high,medium,Sudan
5428,33.0,13.0,32.0,13.0,32.0,14.0,33.0,14.0,33.0,13.0,1.0041745690008006,0.02800083454934322,high,medium,Sudan
5429,34.0,13.0,33.0,13.0,33.0,14.0,34.0,14.0,34.0,13.0,1.1454957537353039,0.018173289417846565,high,medium,Sudan
5430,35.0,13.0,34.0,13.0,34.0,14.0,35.0,14.0,35.0,13.0,0.06040043469207982,0.01259512634035809,lowest,medium,Sudan
5431,36.0,13.0,35.0,13.0,35.0,14.0,36.0,14.0,36.0,13.0,1.304506398224984e-14,0.0011089071160727073,lowest,high,Sudan
5432,37.0,13.0,36.0,13.0,36.0,14.0,37.0,14.0,37.0,13.0,0.18716650520218536,0.011082937997111911,medium,medium,Ethiopia
5433,38.0,13.0,37.0,13.0,37.0,14.0,38.0,14.0,38.0,13.0,0.8302141136179367,0.03077406620037848,high,low,Ethiopia
5434,39.0,13.0,38.0,13.0,38.0,14.0,39.0,14.0,39.0,13.0,0.555354430495451,0.02470402323282661,high,medium,Ethiopia
5435,40.0,13.0,39.0,13.0,39.0,14.0,40.0,14.0,40.0,13.0,0.08147898770403117,0.038240895709338925,highest,medium,Ethiopia
5437,44.0,13.0,43.0,13.0,43.0,14.0,44.0,14.0,44.0,13.0,0.8488603712369999,0.028218683919590853,high,high,Yemen
5438,45.0,13.0,44.0,13.0,44.0,14.0,45.0,14.0,45.0,13.0,1.5532295719615803e-16,0.07416404162672997,highest,medium,Yemen
5439,46.0,13.0,45.0,13.0,45.0,14.0,46.0,14.0,46.0,13.0,8.725485188740432e-16,0.021501771882870835,high,medium,Yemen
5440,47.0,13.0,46.0,13.0,46.0,14.0,47.0,14.0,47.0,13.0,0.9172867983579636,0.001313027663730008,lowest,low,Yemen
5441,75.0,13.0,74.0,13.0,74.0,14.0,75.0,14.0,75.0,13.0,98.10798962910971,0.06317053272416735,highest,medium,India
5442,76.0,13.0,75.0,13.0,75.0,14.0,76.0,14.0,76.0,13.0,41.83340668678284,0.0780123603852726,highest,high,India
5443,77.0,13.0,76.0,13.0,76.0,14.0,77.0,14.0,77.0,13.0,26.401586333910625,0.11499196598181657,lowest,highest,India
5444,78.0,13.0,77.0,13.0,77.0,14.0,78.0,14.0,78.0,13.0,32.3176662127177,0.4242942617808004,highest,highest,India
5445,79.0,13.0,78.0,13.0,78.0,14.0,79.0,14.0,79.0,13.0,38.66555194060008,0.1537985731611512,highest,highest,India
5446,80.0,13.0,79.0,13.0,79.0,14.0,80.0,14.0,80.0,13.0,49.18741683165233,0.18527966244939872,highest,highest,India
5447,81.0,13.0,80.0,13.0,80.0,14.0,81.0,14.0,81.0,13.0,35.23184557755788,0.31126808170255915,highest,high,India
5448,99.0,13.0,98.0,13.0,98.0,14.0,99.0,14.0,99.0,13.0,89.53602115313211,0.008992005552278984,medium,low,Burma
5449,100.0,13.0,99.0,13.0,99.0,14.0,100.0,14.0,100.0,13.0,11.151693016290665,0.03518522806256424,lowest,high,Thailand
5450,101.0,13.0,100.0,13.0,100.0,14.0,101.0,14.0,101.0,13.0,22.501442333062492,0.11131702475044802,highest,high,Thailand
5451,102.0,13.0,101.0,13.0,101.0,14.0,102.0,14.0,102.0,13.0,16.114501655101776,0.07391162084708792,lowest,highest,Thailand
