,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,pop,PN,country,PNpop_c_norm
4386,31.0,40.0,30.0,40.0,30.0,41.0,31.0,41.0,31.0,40.0,76.58835659964845,high,highest,Turkey,0.071482536135956
4387,32.0,40.0,31.0,40.0,31.0,41.0,32.0,41.0,32.0,40.0,88.05095455334094,high,high,Turkey,0.04288225574244736
4388,33.0,40.0,32.0,40.0,32.0,41.0,33.0,41.0,33.0,40.0,83.4149374317909,medium,high,Turkey,0.03698756115000138
4389,34.0,40.0,33.0,40.0,33.0,41.0,34.0,41.0,34.0,40.0,84.75768832730402,high,high,Turkey,0.050229504778643165
4390,35.0,40.0,34.0,40.0,34.0,41.0,35.0,41.0,35.0,40.0,87.60270006373531,highest,highest,Turkey,0.08918577500763233
4391,36.0,40.0,35.0,40.0,35.0,41.0,36.0,41.0,36.0,40.0,83.22109276992055,highest,highest,Turkey,0.08229783149289341
4392,37.0,40.0,36.0,40.0,36.0,41.0,37.0,41.0,37.0,40.0,84.63968730882925,high,high,Turkey,0.04907284732417636
4393,38.0,40.0,37.0,40.0,37.0,41.0,38.0,41.0,38.0,40.0,89.87581800985159,medium,medium,Turkey,0.01971132645379828
4394,39.0,40.0,38.0,40.0,38.0,41.0,39.0,41.0,39.0,40.0,91.25794811305296,high,medium,Turkey,0.02971753819397672
4395,40.0,40.0,39.0,40.0,39.0,41.0,40.0,41.0,40.0,40.0,84.18720804940574,high,medium,Turkey,0.022959245758038937
4396,41.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,40.0,84.09349808014463,high,high,Turkey,0.038637454976550904
4397,42.0,40.0,41.0,40.0,41.0,41.0,42.0,41.0,42.0,40.0,81.21767083090356,highest,high,Turkey,0.04977040253189352
4398,43.0,40.0,42.0,40.0,42.0,41.0,43.0,41.0,43.0,40.0,64.57343330814017,high,high,Turkey,0.0516310659624493
4399,44.0,40.0,43.0,40.0,43.0,41.0,44.0,41.0,44.0,40.0,57.456953240159514,highest,high,Turkey,0.04671697075161244
4400,45.0,40.0,44.0,40.0,44.0,41.0,45.0,41.0,45.0,40.0,63.67169018203613,highest,medium,Armenia,0.03426335593119963
4401,46.0,40.0,45.0,40.0,45.0,41.0,46.0,41.0,46.0,40.0,73.72300911096353,highest,low,Armenia,0.038568614691240906
4402,47.0,40.0,46.0,40.0,46.0,41.0,47.0,41.0,47.0,40.0,63.6705217047314,highest,medium,Azerbaijan,0.03828189484847389
4403,48.0,40.0,47.0,40.0,47.0,41.0,48.0,41.0,48.0,40.0,39.805705309067086,highest,low,Azerbaijan,0.0390471652994347
4404,49.0,40.0,48.0,40.0,48.0,41.0,49.0,41.0,49.0,40.0,53.69929665000226,highest,medium,Azerbaijan,0.04294475979442393
4405,50.0,40.0,49.0,40.0,49.0,41.0,50.0,41.0,50.0,40.0,73.89842266444708,high,low,Azerbaijan,0.01679438695926412
4407,53.0,40.0,52.0,40.0,52.0,41.0,53.0,41.0,53.0,40.0,63.59036812290516,low,lowest,Turkmenistan,0.00485088541531321
4408,54.0,40.0,53.0,40.0,53.0,41.0,54.0,41.0,54.0,40.0,58.41258054373949,medium,medium,Turkmenistan,0.017037137536787816
4409,55.0,40.0,54.0,40.0,54.0,41.0,55.0,41.0,55.0,40.0,50.798135297963995,medium,medium,Turkmenistan,0.023577232389537635
4410,56.0,40.0,55.0,40.0,55.0,41.0,56.0,41.0,56.0,40.0,59.65613130674382,medium,high,Turkmenistan,0.034450150519336475
4411,57.0,40.0,56.0,40.0,56.0,41.0,57.0,41.0,57.0,40.0,57.00597553069725,medium,high,Turkmenistan,0.030858350841497073
4412,58.0,40.0,57.0,40.0,57.0,41.0,58.0,41.0,58.0,40.0,60.85019618142758,high,high,Turkmenistan,0.03310602745351588
4413,59.0,40.0,58.0,40.0,58.0,41.0,59.0,41.0,59.0,40.0,63.76757096140424,high,high,Turkmenistan,0.03874970805008121
4414,60.0,40.0,59.0,40.0,59.0,41.0,60.0,41.0,60.0,40.0,50.916991550586324,high,high,Turkmenistan,0.033447795977121324
4415,61.0,40.0,60.0,40.0,60.0,41.0,61.0,41.0,61.0,40.0,37.888475992599375,high,high,Turkmenistan,0.04042126916098437
4416,62.0,40.0,61.0,40.0,61.0,41.0,62.0,41.0,62.0,40.0,58.46962236559887,highest,high,Turkmenistan,0.057234442007824925
4417,63.0,40.0,62.0,40.0,62.0,41.0,63.0,41.0,63.0,40.0,61.12442752062021,highest,medium,Uzbekistan,0.040386339436148395
4418,64.0,40.0,63.0,40.0,63.0,41.0,64.0,41.0,64.0,40.0,63.4553716020498,high,high,Uzbekistan,0.03850184481002861
4419,65.0,40.0,64.0,40.0,64.0,41.0,65.0,41.0,65.0,40.0,59.96963336320178,high,high,Uzbekistan,0.03923736545149004
4420,66.0,40.0,65.0,40.0,65.0,41.0,66.0,41.0,66.0,40.0,42.65091910257421,high,high,Uzbekistan,0.031945271976123145
4421,67.0,40.0,66.0,40.0,66.0,41.0,67.0,41.0,67.0,40.0,35.70335925264783,highest,high,Uzbekistan,0.056462116677751625
4422,68.0,40.0,67.0,40.0,67.0,41.0,68.0,41.0,68.0,40.0,42.64493683681289,highest,high,Uzbekistan,0.056188725817384017
4423,69.0,40.0,68.0,40.0,68.0,41.0,69.0,41.0,69.0,40.0,52.19194437212556,highest,medium,Uzbekistan,0.051417235675441396
4424,70.0,40.0,69.0,40.0,69.0,41.0,70.0,41.0,70.0,40.0,61.10237857894077,highest,high,Tajikistan,0.11522969446659606
4425,71.0,40.0,70.0,40.0,70.0,41.0,71.0,41.0,71.0,40.0,69.54126562541624,highest,high,Tajikistan,0.11032874759619869
4426,72.0,40.0,71.0,40.0,71.0,41.0,72.0,41.0,72.0,40.0,63.90424883671211,highest,medium,Uzbekistan,0.1456080712834989
4427,73.0,40.0,72.0,40.0,72.0,41.0,73.0,41.0,73.0,40.0,47.93865897004385,highest,medium,Kyrgyzstan,0.15148534823681278
4428,74.0,40.0,73.0,40.0,73.0,41.0,74.0,41.0,74.0,40.0,56.38348815096921,highest,high,Kyrgyzstan,0.09013796074679507
4429,75.0,40.0,74.0,40.0,74.0,41.0,75.0,41.0,75.0,40.0,59.19987673450889,high,highest,Kyrgyzstan,0.07820378943304268
4430,76.0,40.0,75.0,40.0,75.0,41.0,76.0,41.0,76.0,40.0,48.10516583365826,medium,highest,Kyrgyzstan,0.07512992328134616
4431,77.0,40.0,76.0,40.0,76.0,41.0,77.0,41.0,77.0,40.0,59.755142719964105,medium,high,China,0.04542718137877671
4432,78.0,40.0,77.0,40.0,77.0,41.0,78.0,41.0,78.0,40.0,65.40894951659651,low,high,China,0.04324343143568669
4433,79.0,40.0,78.0,40.0,78.0,41.0,79.0,41.0,79.0,40.0,66.30206785852889,medium,high,China,0.03826038288304671
4434,80.0,40.0,79.0,40.0,79.0,41.0,80.0,41.0,80.0,40.0,50.43735998614961,high,high,China,0.04178292050319789
4435,81.0,40.0,80.0,40.0,80.0,41.0,81.0,41.0,81.0,40.0,63.36061831981584,highest,highest,China,0.09830026626981668
4436,82.0,40.0,81.0,40.0,81.0,41.0,82.0,41.0,82.0,40.0,60.92659149530556,high,medium,China,0.026940453423537257
4437,83.0,40.0,82.0,40.0,82.0,41.0,83.0,41.0,83.0,40.0,44.5267821767984,high,low,China,0.018665864796432226
4438,84.0,40.0,83.0,40.0,83.0,41.0,84.0,41.0,84.0,40.0,55.749306223483394,low,low,China,0.009637192963084058
4439,85.0,40.0,84.0,40.0,84.0,41.0,85.0,41.0,85.0,40.0,81.75382285641975,lowest,lowest,China,0.0029587493934691437
4440,86.0,40.0,85.0,40.0,85.0,41.0,86.0,41.0,86.0,40.0,69.42404138502232,lowest,lowest,China,0.0028909760099113547
4441,87.0,40.0,86.0,40.0,86.0,41.0,87.0,41.0,87.0,40.0,73.4889341676649,low,lowest,China,0.0034561666982667904
4442,88.0,40.0,87.0,40.0,87.0,41.0,88.0,41.0,88.0,40.0,47.118037522557586,low,lowest,China,0.006994617834750602
4443,89.0,40.0,88.0,40.0,88.0,41.0,89.0,41.0,89.0,40.0,44.81356812063687,lowest,lowest,China,0.004334176447860476
4444,90.0,40.0,89.0,40.0,89.0,41.0,90.0,41.0,90.0,40.0,36.493320578125626,lowest,lowest,China,0.0021990150406794528
4445,91.0,40.0,90.0,40.0,90.0,41.0,91.0,41.0,91.0,40.0,35.229174847882625,lowest,lowest,China,0.0021927284947744845
4446,92.0,40.0,91.0,40.0,91.0,41.0,92.0,41.0,92.0,40.0,54.207397422374505,,lowest,China,0.004713009954206377
4447,93.0,40.0,92.0,40.0,92.0,41.0,93.0,41.0,93.0,40.0,56.59283573703916,,lowest,China,0.004326438886824331
4448,94.0,40.0,93.0,40.0,93.0,41.0,94.0,41.0,94.0,40.0,62.023495696008034,lowest,low,China,0.007577984369422321
4449,95.0,40.0,94.0,40.0,94.0,41.0,95.0,41.0,95.0,40.0,44.749845892122096,high,low,China,0.014367954573411409
4450,96.0,40.0,95.0,40.0,95.0,41.0,96.0,41.0,96.0,40.0,42.15410179623206,high,lowest,China,0.010717938066236417
4451,97.0,40.0,96.0,40.0,96.0,41.0,97.0,41.0,97.0,40.0,39.4049071838157,medium,low,China,0.01340692961903394
4452,98.0,40.0,97.0,40.0,97.0,41.0,98.0,41.0,98.0,40.0,47.19963751783545,medium,medium,China,0.018288141794574612
4453,99.0,40.0,98.0,40.0,98.0,41.0,99.0,41.0,99.0,40.0,61.55409034451973,medium,medium,China,0.02066327216821239
4454,100.0,40.0,99.0,40.0,99.0,41.0,100.0,41.0,100.0,40.0,46.85922561662543,medium,low,China,0.011038439592854025
4455,101.0,40.0,100.0,40.0,100.0,41.0,101.0,41.0,101.0,40.0,41.06560780887757,lowest,low,China,0.011673187646509873
4456,102.0,40.0,101.0,40.0,101.0,41.0,102.0,41.0,102.0,40.0,54.47416190509786,lowest,low,China,0.01178477677705858
4457,103.0,40.0,102.0,40.0,102.0,41.0,103.0,41.0,103.0,40.0,62.6163697027924,lowest,medium,China,0.014187533055701022
4458,104.0,40.0,103.0,40.0,103.0,41.0,104.0,41.0,104.0,40.0,66.13219845759107,lowest,low,China,0.013098445059308943
4459,105.0,40.0,104.0,40.0,104.0,41.0,105.0,41.0,105.0,40.0,48.198965142428555,lowest,low,China,0.012163456149706885
4460,106.0,40.0,105.0,40.0,105.0,41.0,106.0,41.0,106.0,40.0,56.24964547792182,low,medium,China,0.021402536218233265
4461,107.0,40.0,106.0,40.0,106.0,41.0,107.0,41.0,107.0,40.0,63.1861961138564,high,highest,China,0.05743508871674358
4462,108.0,40.0,107.0,40.0,107.0,41.0,108.0,41.0,108.0,40.0,41.08219853133097,highest,highest,China,0.07322655091789436
4463,109.0,40.0,108.0,40.0,108.0,41.0,109.0,41.0,109.0,40.0,42.93842168630286,high,high,China,0.05343278695356859
4464,110.0,40.0,109.0,40.0,109.0,41.0,110.0,41.0,110.0,40.0,56.670643592126524,high,high,China,0.041976750709786105
4465,111.0,40.0,110.0,40.0,110.0,41.0,111.0,41.0,111.0,40.0,42.226674502948654,highest,high,China,0.0631408739329939
4466,112.0,40.0,111.0,40.0,111.0,41.0,112.0,41.0,112.0,40.0,39.15163326664248,highest,highest,China,0.09207348735661114
4467,113.0,40.0,112.0,40.0,112.0,41.0,113.0,41.0,113.0,40.0,62.33490017907797,highest,high,China,0.06666529467307275
4468,114.0,40.0,113.0,40.0,113.0,41.0,114.0,41.0,114.0,40.0,57.16741105983802,highest,highest,China,0.09789140233746868
4469,115.0,40.0,114.0,40.0,114.0,41.0,115.0,41.0,115.0,40.0,59.45965175792065,highest,high,China,0.08502385155993365
4470,116.0,40.0,115.0,40.0,115.0,41.0,116.0,41.0,116.0,40.0,74.61295964808768,highest,highest,China,0.11538482861018627
4471,117.0,40.0,116.0,40.0,116.0,41.0,117.0,41.0,117.0,40.0,54.813070234775864,highest,highest,China,0.14632056042490485
4472,118.0,40.0,117.0,40.0,117.0,41.0,118.0,41.0,118.0,40.0,69.57264638577236,highest,highest,China,0.16707612679596406
4473,119.0,40.0,118.0,40.0,118.0,41.0,119.0,41.0,119.0,40.0,59.05575883751104,highest,highest,China,0.1642930719553666
4474,120.0,40.0,119.0,40.0,119.0,41.0,120.0,41.0,120.0,40.0,64.65385403881011,highest,highest,China,0.16763107161680815
4475,121.0,40.0,120.0,40.0,120.0,41.0,121.0,41.0,121.0,40.0,69.19772621153658,highest,highest,China,0.12849361128848788
4476,122.0,40.0,121.0,40.0,121.0,41.0,122.0,41.0,122.0,40.0,85.83691280738805,high,low,China,0.016706184369085338
4477,123.0,40.0,122.0,40.0,122.0,41.0,123.0,41.0,123.0,40.0,78.73623366966179,highest,highest,China,0.24802798981757365
4478,124.0,40.0,123.0,40.0,123.0,41.0,124.0,41.0,124.0,40.0,88.48709698503929,highest,highest,China,0.1565595350516169
4479,125.0,40.0,124.0,40.0,124.0,41.0,125.0,41.0,125.0,40.0,48.0903794854508,highest,highest,China,0.2627953084376502
4480,126.0,40.0,125.0,40.0,125.0,41.0,126.0,41.0,126.0,40.0,43.77779683248027,highest,highest,"Korea, Democratic People's Republic of",0.3992185134967434
4481,127.0,40.0,126.0,40.0,126.0,41.0,127.0,41.0,127.0,40.0,73.1033258006341,highest,highest,"Korea, Democratic People's Republic of",0.13442559662479656
4482,128.0,40.0,127.0,40.0,127.0,41.0,128.0,41.0,128.0,40.0,84.30350223869702,highest,highest,"Korea, Democratic People's Republic of",0.11144805055077288
4483,129.0,40.0,128.0,40.0,128.0,41.0,129.0,41.0,129.0,40.0,59.786837001014135,highest,highest,"Korea, Democratic People's Republic of",0.1014054779506889
4484,130.0,40.0,129.0,40.0,129.0,41.0,130.0,41.0,130.0,40.0,75.38584592062918,high,lowest,"Korea, Democratic People's Republic of",0.020011706082283538
4485,140.0,40.0,139.0,40.0,139.0,41.0,140.0,41.0,140.0,40.0,72.07285031145449,lowest,lowest,Japan,0.0023082280598679104
4486,141.0,40.0,140.0,40.0,140.0,41.0,141.0,41.0,141.0,40.0,79.64540832624057,highest,highest,Japan,0.07820278076626605
4487,142.0,40.0,141.0,40.0,141.0,41.0,142.0,41.0,142.0,40.0,86.3321697720237,highest,high,Japan,0.039741611253210574
4488,-123.0,39.0,-124.0,39.0,-124.0,40.0,-123.0,40.0,-123.0,39.0,86.92398399682692,medium,high,United States,0.02633617812689342
4489,-122.0,39.0,-123.0,39.0,-123.0,40.0,-122.0,40.0,-122.0,39.0,66.19463948502332,medium,highest,United States,0.07904287282919034
4490,-121.0,39.0,-122.0,39.0,-122.0,40.0,-121.0,40.0,-121.0,39.0,64.23404288519397,high,highest,United States,0.12193160099172133
4491,-120.0,39.0,-121.0,39.0,-121.0,40.0,-120.0,40.0,-120.0,39.0,83.99368236711943,medium,high,United States,0.028041005135870704
4492,-119.0,39.0,-120.0,39.0,-120.0,40.0,-119.0,40.0,-119.0,39.0,70.10236055810915,medium,medium,United States,0.017103748316865338
4493,-118.0,39.0,-119.0,39.0,-119.0,40.0,-118.0,40.0,-118.0,39.0,60.138655027629284,lowest,low,United States,0.012634144275274713
4494,-117.0,39.0,-118.0,39.0,-118.0,40.0,-117.0,40.0,-117.0,39.0,66.87473247750665,lowest,medium,United States,0.013841287106613842
4495,-116.0,39.0,-117.0,39.0,-117.0,40.0,-116.0,40.0,-116.0,39.0,56.844208623485926,lowest,medium,United States,0.014038904693485956
4496,-115.0,39.0,-116.0,39.0,-116.0,40.0,-115.0,40.0,-115.0,39.0,63.89269148201908,lowest,medium,United States,0.01585191331280138
4497,-114.0,39.0,-115.0,39.0,-115.0,40.0,-114.0,40.0,-114.0,39.0,66.37867310994356,low,medium,United States,0.014431850142060328
4498,-113.0,39.0,-114.0,39.0,-114.0,40.0,-113.0,40.0,-113.0,39.0,55.060385768604704,lowest,low,United States,0.008760400916422785
4499,-112.0,39.0,-113.0,39.0,-113.0,40.0,-112.0,40.0,-112.0,39.0,56.6592166623509,low,medium,United States,0.01852575200930598
4500,-111.0,39.0,-112.0,39.0,-112.0,40.0,-111.0,40.0,-111.0,39.0,67.58375442712389,medium,high,United States,0.0444277923376092
4501,-110.0,39.0,-111.0,39.0,-111.0,40.0,-110.0,40.0,-110.0,39.0,67.81660187637205,low,low,United States,0.012506405428730627
4502,-109.0,39.0,-110.0,39.0,-110.0,40.0,-109.0,40.0,-109.0,39.0,66.46264085638032,lowest,low,United States,0.010731009982669655
4503,-108.0,39.0,-109.0,39.0,-109.0,40.0,-108.0,40.0,-108.0,39.0,62.240234623179845,low,medium,United States,0.022301514060067452
4504,-107.0,39.0,-108.0,39.0,-108.0,40.0,-107.0,40.0,-107.0,39.0,85.50631525996447,medium,high,United States,0.029565178317556777
4505,-106.0,39.0,-107.0,39.0,-107.0,40.0,-106.0,40.0,-106.0,39.0,70.34970148767152,high,highest,United States,0.07040668686306346
4506,-105.0,39.0,-106.0,39.0,-106.0,40.0,-105.0,40.0,-105.0,39.0,59.74039461575027,medium,highest,United States,0.06386401025430649
4507,-104.0,39.0,-105.0,39.0,-105.0,40.0,-104.0,40.0,-104.0,39.0,63.741327639078925,low,highest,United States,0.04606974125462832
4508,-103.0,39.0,-104.0,39.0,-104.0,40.0,-103.0,40.0,-103.0,39.0,49.60722908766795,low,highest,United States,0.08878970194625338
4509,-102.0,39.0,-103.0,39.0,-103.0,40.0,-102.0,40.0,-102.0,39.0,40.566716025366034,low,highest,United States,0.08423992018291893
4510,-101.0,39.0,-102.0,39.0,-102.0,40.0,-101.0,40.0,-101.0,39.0,49.402761766038026,low,highest,United States,0.06953342772366902
4511,-100.0,39.0,-101.0,39.0,-101.0,40.0,-100.0,40.0,-100.0,39.0,52.69513676165075,low,highest,United States,0.10712706718332637
4512,-99.0,39.0,-100.0,39.0,-100.0,40.0,-99.0,40.0,-99.0,39.0,55.04529270240492,medium,highest,United States,0.1624714215626913
4513,-98.0,39.0,-99.0,39.0,-99.0,40.0,-98.0,40.0,-98.0,39.0,53.48843323128425,medium,highest,United States,0.1881552070811082
4514,-97.0,39.0,-98.0,39.0,-98.0,40.0,-97.0,40.0,-97.0,39.0,48.24598619448053,medium,highest,United States,0.2433986276390388
4515,-96.0,39.0,-97.0,39.0,-97.0,40.0,-96.0,40.0,-96.0,39.0,61.67217040445251,medium,highest,United States,0.21390301869487555
4516,-95.0,39.0,-96.0,39.0,-96.0,40.0,-95.0,40.0,-95.0,39.0,66.9246329359737,medium,highest,United States,0.2884902147412694
4517,-94.0,39.0,-95.0,39.0,-95.0,40.0,-94.0,40.0,-94.0,39.0,64.64759333828572,medium,highest,United States,0.20045219240928877
4518,-93.0,39.0,-94.0,39.0,-94.0,40.0,-93.0,40.0,-93.0,39.0,53.52468176363708,medium,highest,United States,0.11317669349572922
4519,-92.0,39.0,-93.0,39.0,-93.0,40.0,-92.0,40.0,-92.0,39.0,64.65431299295199,medium,highest,United States,0.08100664965780266
4520,-91.0,39.0,-92.0,39.0,-92.0,40.0,-91.0,40.0,-91.0,39.0,61.70536858980584,medium,highest,United States,0.13303971893446268
4521,-90.0,39.0,-91.0,39.0,-91.0,40.0,-90.0,40.0,-90.0,39.0,57.53296070437571,medium,highest,United States,0.241695216195551
4522,-89.0,39.0,-90.0,39.0,-90.0,40.0,-89.0,40.0,-89.0,39.0,57.6860884759874,medium,highest,United States,0.26320148032509005
4523,-88.0,39.0,-89.0,39.0,-89.0,40.0,-88.0,40.0,-88.0,39.0,57.402551533275926,medium,highest,United States,0.3441786584774839
4524,-87.0,39.0,-88.0,39.0,-88.0,40.0,-87.0,40.0,-87.0,39.0,61.16754216637842,medium,highest,United States,0.37349661084905034
4525,-86.0,39.0,-87.0,39.0,-87.0,40.0,-86.0,40.0,-86.0,39.0,72.92554423365407,medium,highest,United States,0.3732131641917052
4526,-85.0,39.0,-86.0,39.0,-86.0,40.0,-85.0,40.0,-85.0,39.0,78.99980156762823,high,highest,United States,0.2776035657979878
4527,-84.0,39.0,-85.0,39.0,-85.0,40.0,-84.0,40.0,-84.0,39.0,80.53187654498191,high,highest,United States,0.23474641129006368
4528,-83.0,39.0,-84.0,39.0,-84.0,40.0,-83.0,40.0,-83.0,39.0,75.30418171973879,high,highest,United States,0.3721860069158702
4529,-82.0,39.0,-83.0,39.0,-83.0,40.0,-82.0,40.0,-82.0,39.0,72.72786295424402,high,highest,United States,0.1826479046943733
4530,-81.0,39.0,-82.0,39.0,-82.0,40.0,-81.0,40.0,-81.0,39.0,76.80106308242867,high,highest,United States,0.2343081395283517
4531,-80.0,39.0,-81.0,39.0,-81.0,40.0,-80.0,40.0,-80.0,39.0,72.70721207724736,high,highest,United States,0.14506470173868702
4532,-79.0,39.0,-80.0,39.0,-80.0,40.0,-79.0,40.0,-79.0,39.0,81.23340402216374,high,high,United States,0.046697984515320354
4533,-78.0,39.0,-79.0,39.0,-79.0,40.0,-78.0,40.0,-78.0,39.0,83.53353435863741,high,highest,United States,0.07845414194825953
4534,-77.0,39.0,-78.0,39.0,-78.0,40.0,-77.0,40.0,-77.0,39.0,66.71938943815313,highest,highest,United States,0.12986548954870972
4535,-76.0,39.0,-77.0,39.0,-77.0,40.0,-76.0,40.0,-76.0,39.0,76.89172579802643,high,highest,United States,0.11929668925752542
4536,-75.0,39.0,-76.0,39.0,-76.0,40.0,-75.0,40.0,-75.0,39.0,86.02020352957938,medium,highest,United States,0.056826902680784816
4537,-74.0,39.0,-75.0,39.0,-75.0,40.0,-74.0,40.0,-74.0,39.0,87.48907272810926,medium,medium,United States,0.016642171888276453
4538,-9.0,39.0,-10.0,39.0,-10.0,40.0,-9.0,40.0,-9.0,39.0,75.84564687989167,high,high,Portugal,0.029671795961392272
4539,-8.0,39.0,-9.0,39.0,-9.0,40.0,-8.0,40.0,-8.0,39.0,79.41695221369017,highest,highest,Portugal,0.07420062995879535
4540,-7.0,39.0,-8.0,39.0,-8.0,40.0,-7.0,40.0,-7.0,39.0,87.76567874766064,high,high,Portugal,0.04357863719400324
4541,-6.0,39.0,-7.0,39.0,-7.0,40.0,-6.0,40.0,-6.0,39.0,77.11674308525167,highest,high,Spain,0.04465635470105503
4542,-5.0,39.0,-6.0,39.0,-6.0,40.0,-5.0,40.0,-5.0,39.0,80.81764752101391,high,high,Spain,0.03772211987596288
4543,-4.0,39.0,-5.0,39.0,-5.0,40.0,-4.0,40.0,-4.0,39.0,83.5372169963727,high,highest,Spain,0.05575296326373029
4544,-3.0,39.0,-4.0,39.0,-4.0,40.0,-3.0,40.0,-3.0,39.0,77.31566413370992,highest,highest,Spain,0.10672592264305046
4545,-2.0,39.0,-3.0,39.0,-3.0,40.0,-2.0,40.0,-2.0,39.0,79.5014544728896,high,highest,Spain,0.13095979241050365
4546,-1.0,39.0,-2.0,39.0,-2.0,40.0,-1.0,40.0,-1.0,39.0,86.15938640509818,high,highest,Spain,0.0726472468523019
4547,0.0,39.0,-1.0,39.0,-1.0,40.0,0.0,40.0,0.0,39.0,89.62887720963025,high,high,Spain,0.032337014249096796
4548,1.0,39.0,0.0,39.0,0.0,40.0,1.0,40.0,1.0,39.0,84.89077535368301,lowest,lowest,Spain,1.609162284680639e-05
4549,3.0,39.0,2.0,39.0,2.0,40.0,3.0,40.0,3.0,39.0,89.96693354414376,medium,lowest,Spain,0.006305574883124493
4550,4.0,39.0,3.0,39.0,3.0,40.0,4.0,40.0,4.0,39.0,89.63568040076417,medium,low,Spain,0.00917230090999781
4551,9.0,39.0,8.0,39.0,8.0,40.0,9.0,40.0,9.0,39.0,82.48752015003906,high,highest,Italy,0.052339648601168215
4552,10.0,39.0,9.0,39.0,9.0,40.0,10.0,40.0,10.0,39.0,89.28869551820699,high,high,Italy,0.027650801828217275
4553,16.0,39.0,15.0,39.0,15.0,40.0,16.0,40.0,16.0,39.0,89.21775401181338,low,lowest,Italy,0.0013494874940362936
4554,17.0,39.0,16.0,39.0,16.0,40.0,17.0,40.0,17.0,39.0,83.17572548353449,high,high,Italy,0.04410011472098311
4555,18.0,39.0,17.0,39.0,17.0,40.0,18.0,40.0,18.0,39.0,89.48921885388386,low,lowest,Italy,0.0010551592104492797
4556,19.0,39.0,18.0,39.0,18.0,40.0,19.0,40.0,19.0,39.0,87.47843739322636,lowest,lowest,Italy,0.0003947647771102469
4557,20.0,39.0,19.0,39.0,19.0,40.0,20.0,40.0,20.0,39.0,90.68301084683905,lowest,lowest,Greece,0.000737866360674603
4558,21.0,39.0,20.0,39.0,20.0,40.0,21.0,40.0,21.0,39.0,88.26490545942805,high,high,Greece,0.038944050546562255
4559,22.0,39.0,21.0,39.0,21.0,40.0,22.0,40.0,22.0,39.0,90.02980674893311,high,high,Greece,0.04602959097267692
4560,23.0,39.0,22.0,39.0,22.0,40.0,23.0,40.0,23.0,39.0,87.37392338083721,high,highest,Greece,0.062474480519211964
4561,24.0,39.0,23.0,39.0,23.0,40.0,24.0,40.0,24.0,39.0,96.1644784281725,lowest,lowest,Greece,3.1463793194187114e-06
4562,27.0,39.0,26.0,39.0,26.0,40.0,27.0,40.0,27.0,39.0,81.89579808948814,high,medium,Turkey,0.025745290541110563
4563,28.0,39.0,27.0,39.0,27.0,40.0,28.0,40.0,28.0,39.0,73.64506043750214,medium,highest,Turkey,0.06481225074843461
4564,29.0,39.0,28.0,39.0,28.0,40.0,29.0,40.0,29.0,39.0,69.3732857152914,medium,highest,Turkey,0.04886924376740503
4565,30.0,39.0,29.0,39.0,29.0,40.0,30.0,40.0,30.0,39.0,83.19124644583958,highest,high,Turkey,0.06114132363699038
4566,31.0,39.0,30.0,39.0,30.0,40.0,31.0,40.0,31.0,39.0,74.5642992873,highest,highest,Turkey,0.09281816000097594
4567,32.0,39.0,31.0,39.0,31.0,40.0,32.0,40.0,32.0,39.0,77.73346161628555,high,highest,Turkey,0.07306608921723097
4568,33.0,39.0,32.0,39.0,32.0,40.0,33.0,40.0,33.0,39.0,80.49867683603827,low,highest,Turkey,0.07992178025051822
4569,34.0,39.0,33.0,39.0,33.0,40.0,34.0,40.0,34.0,39.0,82.5722463968461,medium,highest,Turkey,0.09213033057800284
4570,35.0,39.0,34.0,39.0,34.0,40.0,35.0,40.0,35.0,39.0,86.89592155717732,high,highest,Turkey,0.1021420290646005
