fid,lat,lng
41091,-24.50,-128.50
41092,-24.50,-127.50
41093,-24.50,-126.50
41094,-24.50,-125.50
41095,-24.50,-124.50
41096,-24.50,-123.50
41097,-24.50,-122.50
41098,-24.50,-121.50
41099,-24.50,-120.50
41100,-24.50,-119.50
41101,-24.50,-118.50
41102,-24.50,-117.50
41103,-24.50,-116.50
41104,-24.50,-115.50
41105,-24.50,-114.50
41106,-24.50,-113.50
41107,-24.50,-112.50
41108,-24.50,-111.50
41109,-24.50,-110.50
41110,-24.50,-109.50
41111,-24.50,-108.50
41112,-24.50,-107.50
41113,-24.50,-106.50
41114,-24.50,-105.50
41115,-24.50,-104.50
41116,-24.50,-103.50
41117,-24.50,-102.50
41118,-24.50,-101.50
41119,-24.50,-100.50
41120,-24.50,-99.50
41121,-24.50,-98.50
41122,-24.50,-97.50
41123,-24.50,-96.50
41124,-24.50,-95.50
41125,-24.50,-94.50
41126,-24.50,-93.50
41127,-24.50,-92.50
41128,-24.50,-91.50
41129,-24.50,-90.50
41130,-24.50,-89.50
41131,-24.50,-88.50
41132,-24.50,-87.50
41133,-24.50,-86.50
41134,-24.50,-85.50
41135,-24.50,-84.50
41136,-24.50,-83.50
41137,-24.50,-82.50
41138,-24.50,-81.50
41139,-24.50,-80.50
41140,-24.50,-79.50
41141,-24.50,-78.50
41142,-24.50,-77.50
41143,-24.50,-76.50
41144,-24.50,-75.50
41145,-24.50,-74.50
41146,-24.50,-73.50
41147,-24.50,-72.50
41148,-24.50,-71.50
41149,-24.50,-70.50
41150,-24.50,-69.50
41151,-24.50,-68.50
41152,-24.50,-67.50
41153,-24.50,-66.50
41154,-24.50,-65.50
41155,-24.50,-64.50
41156,-24.50,-63.50
41157,-24.50,-62.50
41158,-24.50,-61.50
41159,-24.50,-60.50
41160,-24.50,-59.50
41161,-24.50,-58.50
41162,-24.50,-57.50
41163,-24.50,-56.50
41164,-24.50,-55.50
41165,-24.50,-54.50
41166,-24.50,-53.50
41167,-24.50,-52.50
41168,-24.50,-51.50
41169,-24.50,-50.50
41170,-24.50,-49.50
41171,-24.50,-48.50
41172,-24.50,-47.50
41173,-24.50,-46.50
41174,-24.50,-45.50
41175,-24.50,-44.50
41176,-24.50,-43.50
41177,-24.50,-42.50
41178,-24.50,-41.50
41179,-24.50,-40.50
41180,-24.50,-39.50
41181,-24.50,-38.50
41182,-24.50,-37.50
41183,-24.50,-36.50
41184,-24.50,-35.50
41185,-24.50,-34.50
41186,-24.50,-33.50
41187,-24.50,-32.50
41188,-24.50,-31.50
41189,-24.50,-30.50
41190,-24.50,-29.50
41191,-24.50,-28.50
41192,-24.50,-27.50
41193,-24.50,-26.50
41194,-24.50,-25.50
41195,-24.50,-24.50
41196,-24.50,-23.50
41197,-24.50,-22.50
41198,-24.50,-21.50
41199,-24.50,-20.50
41200,-24.50,-19.50
41201,-24.50,-18.50
41202,-24.50,-17.50
41203,-24.50,-16.50
41204,-24.50,-15.50
41205,-24.50,-14.50
41206,-24.50,-13.50
41207,-24.50,-12.50
41208,-24.50,-11.50
41209,-24.50,-10.50
41210,-24.50,-9.50
41211,-24.50,-8.50
41212,-24.50,-7.50
41213,-24.50,-6.50
41214,-24.50,-5.50
41215,-24.50,-4.50
41216,-24.50,-3.50
41217,-24.50,-2.50
41218,-24.50,-1.50
41219,-24.50,-0.50
41220,-24.50,0.50
41221,-24.50,1.50
41222,-24.50,2.50
41223,-24.50,3.50
41224,-24.50,4.50
41225,-24.50,5.50
41226,-24.50,6.50
41227,-24.50,7.50
41228,-24.50,8.50
41229,-24.50,9.50
41230,-24.50,10.50
41231,-24.50,11.50
41232,-24.50,12.50
41233,-24.50,13.50
41234,-24.50,14.50
41235,-24.50,15.50
41236,-24.50,16.50
41237,-24.50,17.50
41238,-24.50,18.50
41239,-24.50,19.50
41240,-24.50,20.50
41241,-24.50,21.50
41242,-24.50,22.50
41243,-24.50,23.50
41244,-24.50,24.50
41245,-24.50,25.50
41246,-24.50,26.50
41247,-24.50,27.50
41248,-24.50,28.50
41249,-24.50,29.50
41250,-24.50,30.50
41251,-24.50,31.50
41252,-24.50,32.50
41253,-24.50,33.50
41254,-24.50,34.50
41255,-24.50,35.50
41256,-24.50,36.50
41257,-24.50,37.50
41258,-24.50,38.50
41259,-24.50,39.50
41260,-24.50,40.50
41261,-24.50,41.50
41262,-24.50,42.50
41263,-24.50,43.50
41264,-24.50,44.50
41265,-24.50,45.50
41266,-24.50,46.50
41267,-24.50,47.50
41268,-24.50,48.50
41269,-24.50,49.50
41270,-24.50,50.50
41271,-24.50,51.50
41272,-24.50,52.50
41273,-24.50,53.50
41274,-24.50,54.50
41275,-24.50,55.50
41276,-24.50,56.50
41277,-24.50,57.50
41278,-24.50,58.50
41279,-24.50,59.50
41280,-24.50,60.50
41281,-24.50,61.50
41282,-24.50,62.50
41283,-24.50,63.50
41284,-24.50,64.50
41285,-24.50,65.50
41286,-24.50,66.50
41287,-24.50,67.50
41288,-24.50,68.50
41289,-24.50,69.50
41290,-24.50,70.50
41291,-24.50,71.50
41292,-24.50,72.50
41293,-24.50,73.50
41294,-24.50,74.50
41295,-24.50,75.50
41296,-24.50,76.50
41297,-24.50,77.50
41298,-24.50,78.50
41299,-24.50,79.50
41300,-24.50,80.50
41301,-24.50,81.50
41302,-24.50,82.50
41303,-24.50,83.50
41304,-24.50,84.50
41305,-24.50,85.50
41306,-24.50,86.50
41307,-24.50,87.50
41308,-24.50,88.50
41309,-24.50,89.50
41310,-24.50,90.50
41311,-24.50,91.50
41312,-24.50,92.50
41313,-24.50,93.50
41314,-24.50,94.50
41315,-24.50,95.50
41316,-24.50,96.50
41317,-24.50,97.50
41318,-24.50,98.50
41319,-24.50,99.50
41320,-24.50,100.50
41321,-24.50,101.50
41322,-24.50,102.50
41323,-24.50,103.50
41324,-24.50,104.50
41325,-24.50,105.50
41326,-24.50,106.50
41327,-24.50,107.50
41328,-24.50,108.50
41329,-24.50,109.50
41330,-24.50,110.50
41331,-24.50,111.50
41332,-24.50,112.50
41333,-24.50,113.50
41334,-24.50,114.50
41335,-24.50,115.50
41336,-24.50,116.50
41337,-24.50,117.50
41338,-24.50,118.50
41339,-24.50,119.50
41340,-24.50,120.50
41341,-24.50,121.50
41342,-24.50,122.50
41343,-24.50,123.50
41344,-24.50,124.50
41345,-24.50,125.50
41346,-24.50,126.50
41347,-24.50,127.50
41348,-24.50,128.50
41349,-24.50,129.50
41350,-24.50,130.50
41351,-24.50,131.50
41352,-24.50,132.50
41353,-24.50,133.50
41354,-24.50,134.50
41355,-24.50,135.50
41356,-24.50,136.50
41357,-24.50,137.50
41358,-24.50,138.50
41359,-24.50,139.50
41360,-24.50,140.50
41361,-24.50,141.50
41362,-24.50,142.50
41363,-24.50,143.50
41364,-24.50,144.50
41365,-24.50,145.50
41366,-24.50,146.50
41367,-24.50,147.50
41368,-24.50,148.50
41369,-24.50,149.50
41370,-24.50,150.50
41371,-24.50,151.50
41372,-24.50,152.50
41373,-24.50,153.50
41374,-24.50,154.50
41375,-24.50,155.50
41376,-24.50,156.50
41377,-24.50,157.50
41378,-24.50,158.50
41379,-24.50,159.50
41380,-24.50,160.50
41381,-24.50,161.50
41382,-24.50,162.50
41383,-24.50,163.50
41384,-24.50,164.50
41385,-24.50,165.50
41386,-24.50,166.50
41387,-24.50,167.50
41388,-24.50,168.50
41389,-24.50,169.50
41390,-24.50,170.50
41391,-24.50,171.50
41392,-24.50,172.50
41393,-24.50,173.50
41394,-24.50,174.50
41395,-24.50,175.50
41396,-24.50,176.50
41397,-24.50,177.50
41398,-24.50,178.50
41399,-24.50,179.50
41400,-25.50,-179.50
41401,-25.50,-178.50
41402,-25.50,-177.50
41403,-25.50,-176.50
41404,-25.50,-175.50
41405,-25.50,-174.50
41406,-25.50,-173.50
41407,-25.50,-172.50
41408,-25.50,-171.50
41409,-25.50,-170.50
41410,-25.50,-169.50
41411,-25.50,-168.50
41412,-25.50,-167.50
41413,-25.50,-166.50
41414,-25.50,-165.50
41415,-25.50,-164.50
41416,-25.50,-163.50
41417,-25.50,-162.50
41418,-25.50,-161.50
41419,-25.50,-160.50
41420,-25.50,-159.50
41421,-25.50,-158.50
41422,-25.50,-157.50
41423,-25.50,-156.50
41424,-25.50,-155.50
41425,-25.50,-154.50
41426,-25.50,-153.50
41427,-25.50,-152.50
41428,-25.50,-151.50
41429,-25.50,-150.50
41430,-25.50,-149.50
41431,-25.50,-148.50
41432,-25.50,-147.50
41433,-25.50,-146.50
41434,-25.50,-145.50
41435,-25.50,-144.50
41436,-25.50,-143.50
41437,-25.50,-142.50
41438,-25.50,-141.50
41439,-25.50,-140.50
41440,-25.50,-139.50
41441,-25.50,-138.50
41442,-25.50,-137.50
41443,-25.50,-136.50
41444,-25.50,-135.50
41445,-25.50,-134.50
41446,-25.50,-133.50
41447,-25.50,-132.50
41448,-25.50,-131.50
41449,-25.50,-130.50
41450,-25.50,-129.50
41451,-25.50,-128.50
41452,-25.50,-127.50
41453,-25.50,-126.50
41454,-25.50,-125.50
41455,-25.50,-124.50
41456,-25.50,-123.50
41457,-25.50,-122.50
41458,-25.50,-121.50
41459,-25.50,-120.50
41460,-25.50,-119.50
41461,-25.50,-118.50
41462,-25.50,-117.50
41463,-25.50,-116.50
41464,-25.50,-115.50
41465,-25.50,-114.50
41466,-25.50,-113.50
41467,-25.50,-112.50
41468,-25.50,-111.50
41469,-25.50,-110.50
41470,-25.50,-109.50
41471,-25.50,-108.50
41472,-25.50,-107.50
41473,-25.50,-106.50
41474,-25.50,-105.50
41475,-25.50,-104.50
41476,-25.50,-103.50
41477,-25.50,-102.50
41478,-25.50,-101.50
41479,-25.50,-100.50
41480,-25.50,-99.50
41481,-25.50,-98.50
41482,-25.50,-97.50
41483,-25.50,-96.50
41484,-25.50,-95.50
41485,-25.50,-94.50
41486,-25.50,-93.50
41487,-25.50,-92.50
41488,-25.50,-91.50
41489,-25.50,-90.50
41490,-25.50,-89.50
41491,-25.50,-88.50
41492,-25.50,-87.50
41493,-25.50,-86.50
41494,-25.50,-85.50
41495,-25.50,-84.50
41496,-25.50,-83.50
41497,-25.50,-82.50
41498,-25.50,-81.50
41499,-25.50,-80.50
41500,-25.50,-79.50
41501,-25.50,-78.50
41502,-25.50,-77.50
41503,-25.50,-76.50
41504,-25.50,-75.50
41505,-25.50,-74.50
41506,-25.50,-73.50
41507,-25.50,-72.50
41508,-25.50,-71.50
41509,-25.50,-70.50
41510,-25.50,-69.50
41511,-25.50,-68.50
41512,-25.50,-67.50
41513,-25.50,-66.50
41514,-25.50,-65.50
41515,-25.50,-64.50
41516,-25.50,-63.50
41517,-25.50,-62.50
41518,-25.50,-61.50
41519,-25.50,-60.50
41520,-25.50,-59.50
41521,-25.50,-58.50
41522,-25.50,-57.50
41523,-25.50,-56.50
41524,-25.50,-55.50
41525,-25.50,-54.50
41526,-25.50,-53.50
41527,-25.50,-52.50
41528,-25.50,-51.50
41529,-25.50,-50.50
41530,-25.50,-49.50
41531,-25.50,-48.50
41532,-25.50,-47.50
41533,-25.50,-46.50
41534,-25.50,-45.50
41535,-25.50,-44.50
41536,-25.50,-43.50
41537,-25.50,-42.50
41538,-25.50,-41.50
41539,-25.50,-40.50
41540,-25.50,-39.50
41541,-25.50,-38.50
41542,-25.50,-37.50
41543,-25.50,-36.50
41544,-25.50,-35.50
41545,-25.50,-34.50
41546,-25.50,-33.50
41547,-25.50,-32.50
41548,-25.50,-31.50
41549,-25.50,-30.50
41550,-25.50,-29.50
41551,-25.50,-28.50
41552,-25.50,-27.50
41553,-25.50,-26.50
41554,-25.50,-25.50
41555,-25.50,-24.50
41556,-25.50,-23.50
41557,-25.50,-22.50
41558,-25.50,-21.50
41559,-25.50,-20.50
41560,-25.50,-19.50
41561,-25.50,-18.50
41562,-25.50,-17.50
41563,-25.50,-16.50
41564,-25.50,-15.50
41565,-25.50,-14.50
41566,-25.50,-13.50
41567,-25.50,-12.50
41568,-25.50,-11.50
41569,-25.50,-10.50
41570,-25.50,-9.50
41571,-25.50,-8.50
41572,-25.50,-7.50
41573,-25.50,-6.50
41574,-25.50,-5.50
41575,-25.50,-4.50
41576,-25.50,-3.50
41577,-25.50,-2.50
41578,-25.50,-1.50
41579,-25.50,-0.50
41580,-25.50,0.50
41581,-25.50,1.50
41582,-25.50,2.50
41583,-25.50,3.50
41584,-25.50,4.50
41585,-25.50,5.50
41586,-25.50,6.50
41587,-25.50,7.50
41588,-25.50,8.50
41589,-25.50,9.50
41590,-25.50,10.50
41591,-25.50,11.50
41592,-25.50,12.50
41593,-25.50,13.50
41594,-25.50,14.50
41595,-25.50,15.50
41596,-25.50,16.50
41597,-25.50,17.50
41598,-25.50,18.50
41599,-25.50,19.50
41600,-25.50,20.50
41601,-25.50,21.50
41602,-25.50,22.50
41603,-25.50,23.50
41604,-25.50,24.50
41605,-25.50,25.50
41606,-25.50,26.50
41607,-25.50,27.50
41608,-25.50,28.50
41609,-25.50,29.50
41610,-25.50,30.50
41611,-25.50,31.50
41612,-25.50,32.50
41613,-25.50,33.50
41614,-25.50,34.50
41615,-25.50,35.50
41616,-25.50,36.50
41617,-25.50,37.50
41618,-25.50,38.50
41619,-25.50,39.50
41620,-25.50,40.50
41621,-25.50,41.50
41622,-25.50,42.50
41623,-25.50,43.50
41624,-25.50,44.50
41625,-25.50,45.50
41626,-25.50,46.50
41627,-25.50,47.50
41628,-25.50,48.50
41629,-25.50,49.50
41630,-25.50,50.50
41631,-25.50,51.50
41632,-25.50,52.50
41633,-25.50,53.50
41634,-25.50,54.50
41635,-25.50,55.50
41636,-25.50,56.50
41637,-25.50,57.50
41638,-25.50,58.50
41639,-25.50,59.50
41640,-25.50,60.50
41641,-25.50,61.50
41642,-25.50,62.50
41643,-25.50,63.50
41644,-25.50,64.50
41645,-25.50,65.50
41646,-25.50,66.50
41647,-25.50,67.50
41648,-25.50,68.50
41649,-25.50,69.50
41650,-25.50,70.50
41651,-25.50,71.50
41652,-25.50,72.50
41653,-25.50,73.50
41654,-25.50,74.50
41655,-25.50,75.50
41656,-25.50,76.50
41657,-25.50,77.50
41658,-25.50,78.50
41659,-25.50,79.50
41660,-25.50,80.50
41661,-25.50,81.50
41662,-25.50,82.50
41663,-25.50,83.50
41664,-25.50,84.50
41665,-25.50,85.50
41666,-25.50,86.50
41667,-25.50,87.50
41668,-25.50,88.50
41669,-25.50,89.50
41670,-25.50,90.50
41671,-25.50,91.50
41672,-25.50,92.50
41673,-25.50,93.50
41674,-25.50,94.50
41675,-25.50,95.50
41676,-25.50,96.50
41677,-25.50,97.50
41678,-25.50,98.50
41679,-25.50,99.50
41680,-25.50,100.50
41681,-25.50,101.50
41682,-25.50,102.50
41683,-25.50,103.50
41684,-25.50,104.50
41685,-25.50,105.50
41686,-25.50,106.50
41687,-25.50,107.50
41688,-25.50,108.50
41689,-25.50,109.50
41690,-25.50,110.50
41691,-25.50,111.50
41692,-25.50,112.50
41693,-25.50,113.50
41694,-25.50,114.50
41695,-25.50,115.50
41696,-25.50,116.50
41697,-25.50,117.50
41698,-25.50,118.50
41699,-25.50,119.50
41700,-25.50,120.50
41701,-25.50,121.50
41702,-25.50,122.50
41703,-25.50,123.50
41704,-25.50,124.50
41705,-25.50,125.50
41706,-25.50,126.50
41707,-25.50,127.50
41708,-25.50,128.50
41709,-25.50,129.50
41710,-25.50,130.50
41711,-25.50,131.50
41712,-25.50,132.50
41713,-25.50,133.50
41714,-25.50,134.50
41715,-25.50,135.50
41716,-25.50,136.50
41717,-25.50,137.50
41718,-25.50,138.50
41719,-25.50,139.50
41720,-25.50,140.50
41721,-25.50,141.50
41722,-25.50,142.50
41723,-25.50,143.50
41724,-25.50,144.50
41725,-25.50,145.50
41726,-25.50,146.50
41727,-25.50,147.50
41728,-25.50,148.50
41729,-25.50,149.50
41730,-25.50,150.50
41731,-25.50,151.50
41732,-25.50,152.50
41733,-25.50,153.50
41734,-25.50,154.50
41735,-25.50,155.50
41736,-25.50,156.50
41737,-25.50,157.50
41738,-25.50,158.50
41739,-25.50,159.50
41740,-25.50,160.50
41741,-25.50,161.50
41742,-25.50,162.50
41743,-25.50,163.50
41744,-25.50,164.50
41745,-25.50,165.50
41746,-25.50,166.50
41747,-25.50,167.50
41748,-25.50,168.50
41749,-25.50,169.50
41750,-25.50,170.50
41751,-25.50,171.50
41752,-25.50,172.50
41753,-25.50,173.50
41754,-25.50,174.50
41755,-25.50,175.50
41756,-25.50,176.50
41757,-25.50,177.50
41758,-25.50,178.50
41759,-25.50,179.50
41760,-26.50,-179.50
41761,-26.50,-178.50
41762,-26.50,-177.50
41763,-26.50,-176.50
41764,-26.50,-175.50
41765,-26.50,-174.50
41766,-26.50,-173.50
41767,-26.50,-172.50
41768,-26.50,-171.50
41769,-26.50,-170.50
41770,-26.50,-169.50
41771,-26.50,-168.50
41772,-26.50,-167.50
41773,-26.50,-166.50
41774,-26.50,-165.50
41775,-26.50,-164.50
41776,-26.50,-163.50
41777,-26.50,-162.50
41778,-26.50,-161.50
41779,-26.50,-160.50
41780,-26.50,-159.50
41781,-26.50,-158.50
41782,-26.50,-157.50
41783,-26.50,-156.50
41784,-26.50,-155.50
41785,-26.50,-154.50
41786,-26.50,-153.50
41787,-26.50,-152.50
41788,-26.50,-151.50
41789,-26.50,-150.50
41790,-26.50,-149.50
41791,-26.50,-148.50
41792,-26.50,-147.50
41793,-26.50,-146.50
41794,-26.50,-145.50
41795,-26.50,-144.50
41796,-26.50,-143.50
41797,-26.50,-142.50
41798,-26.50,-141.50
41799,-26.50,-140.50
41800,-26.50,-139.50
41801,-26.50,-138.50
41802,-26.50,-137.50
41803,-26.50,-136.50
41804,-26.50,-135.50
41805,-26.50,-134.50
41806,-26.50,-133.50
41807,-26.50,-132.50
41808,-26.50,-131.50
41809,-26.50,-130.50
41810,-26.50,-129.50
41811,-26.50,-128.50
41812,-26.50,-127.50
41813,-26.50,-126.50
41814,-26.50,-125.50
41815,-26.50,-124.50
41816,-26.50,-123.50
41817,-26.50,-122.50
41818,-26.50,-121.50
41819,-26.50,-120.50
41820,-26.50,-119.50
41821,-26.50,-118.50
41822,-26.50,-117.50
41823,-26.50,-116.50
41824,-26.50,-115.50
41825,-26.50,-114.50
41826,-26.50,-113.50
41827,-26.50,-112.50
41828,-26.50,-111.50
41829,-26.50,-110.50
41830,-26.50,-109.50
41831,-26.50,-108.50
41832,-26.50,-107.50
41833,-26.50,-106.50
41834,-26.50,-105.50
41835,-26.50,-104.50
41836,-26.50,-103.50
41837,-26.50,-102.50
41838,-26.50,-101.50
41839,-26.50,-100.50
41840,-26.50,-99.50
41841,-26.50,-98.50
41842,-26.50,-97.50
41843,-26.50,-96.50
41844,-26.50,-95.50
41845,-26.50,-94.50
41846,-26.50,-93.50
41847,-26.50,-92.50
41848,-26.50,-91.50
41849,-26.50,-90.50
41850,-26.50,-89.50
41851,-26.50,-88.50
41852,-26.50,-87.50
41853,-26.50,-86.50
41854,-26.50,-85.50
41855,-26.50,-84.50
41856,-26.50,-83.50
41857,-26.50,-82.50
41858,-26.50,-81.50
41859,-26.50,-80.50
41860,-26.50,-79.50
41861,-26.50,-78.50
41862,-26.50,-77.50
41863,-26.50,-76.50
41864,-26.50,-75.50
41865,-26.50,-74.50
41866,-26.50,-73.50
41867,-26.50,-72.50
41868,-26.50,-71.50
41869,-26.50,-70.50
41870,-26.50,-69.50
41871,-26.50,-68.50
41872,-26.50,-67.50
41873,-26.50,-66.50
41874,-26.50,-65.50
41875,-26.50,-64.50
41876,-26.50,-63.50
41877,-26.50,-62.50
41878,-26.50,-61.50
41879,-26.50,-60.50
41880,-26.50,-59.50
41881,-26.50,-58.50
41882,-26.50,-57.50
41883,-26.50,-56.50
41884,-26.50,-55.50
41885,-26.50,-54.50
41886,-26.50,-53.50
41887,-26.50,-52.50
41888,-26.50,-51.50
41889,-26.50,-50.50
41890,-26.50,-49.50
41891,-26.50,-48.50
41892,-26.50,-47.50
41893,-26.50,-46.50
41894,-26.50,-45.50
41895,-26.50,-44.50
41896,-26.50,-43.50
41897,-26.50,-42.50
41898,-26.50,-41.50
41899,-26.50,-40.50
41900,-26.50,-39.50
41901,-26.50,-38.50
41902,-26.50,-37.50
41903,-26.50,-36.50
41904,-26.50,-35.50
41905,-26.50,-34.50
41906,-26.50,-33.50
41907,-26.50,-32.50
41908,-26.50,-31.50
41909,-26.50,-30.50
41910,-26.50,-29.50
41911,-26.50,-28.50
41912,-26.50,-27.50
41913,-26.50,-26.50
41914,-26.50,-25.50
41915,-26.50,-24.50
41916,-26.50,-23.50
41917,-26.50,-22.50
41918,-26.50,-21.50
41919,-26.50,-20.50
41920,-26.50,-19.50
41921,-26.50,-18.50
41922,-26.50,-17.50
41923,-26.50,-16.50
41924,-26.50,-15.50
41925,-26.50,-14.50
41926,-26.50,-13.50
41927,-26.50,-12.50
41928,-26.50,-11.50
41929,-26.50,-10.50
41930,-26.50,-9.50
41931,-26.50,-8.50
41932,-26.50,-7.50
41933,-26.50,-6.50
41934,-26.50,-5.50
41935,-26.50,-4.50
41936,-26.50,-3.50
41937,-26.50,-2.50
41938,-26.50,-1.50
41939,-26.50,-0.50
41940,-26.50,0.50
41941,-26.50,1.50
41942,-26.50,2.50
41943,-26.50,3.50
41944,-26.50,4.50
41945,-26.50,5.50
41946,-26.50,6.50
41947,-26.50,7.50
41948,-26.50,8.50
41949,-26.50,9.50
41950,-26.50,10.50
41951,-26.50,11.50
41952,-26.50,12.50
41953,-26.50,13.50
41954,-26.50,14.50
41955,-26.50,15.50
41956,-26.50,16.50
41957,-26.50,17.50
41958,-26.50,18.50
41959,-26.50,19.50
41960,-26.50,20.50
41961,-26.50,21.50
41962,-26.50,22.50
41963,-26.50,23.50
41964,-26.50,24.50
41965,-26.50,25.50
41966,-26.50,26.50
41967,-26.50,27.50
41968,-26.50,28.50
41969,-26.50,29.50
41970,-26.50,30.50
41971,-26.50,31.50
41972,-26.50,32.50
41973,-26.50,33.50
41974,-26.50,34.50
41975,-26.50,35.50
41976,-26.50,36.50
41977,-26.50,37.50
41978,-26.50,38.50
41979,-26.50,39.50
41980,-26.50,40.50
41981,-26.50,41.50
41982,-26.50,42.50
41983,-26.50,43.50
41984,-26.50,44.50
41985,-26.50,45.50
41986,-26.50,46.50
41987,-26.50,47.50
41988,-26.50,48.50
41989,-26.50,49.50
41990,-26.50,50.50
41991,-26.50,51.50
41992,-26.50,52.50
41993,-26.50,53.50
41994,-26.50,54.50
41995,-26.50,55.50
41996,-26.50,56.50
41997,-26.50,57.50
41998,-26.50,58.50
41999,-26.50,59.50
42000,-26.50,60.50
42001,-26.50,61.50
42002,-26.50,62.50
42003,-26.50,63.50
42004,-26.50,64.50
42005,-26.50,65.50
42006,-26.50,66.50
42007,-26.50,67.50
42008,-26.50,68.50
42009,-26.50,69.50
42010,-26.50,70.50
42011,-26.50,71.50
42012,-26.50,72.50
42013,-26.50,73.50
42014,-26.50,74.50
42015,-26.50,75.50
42016,-26.50,76.50
42017,-26.50,77.50
42018,-26.50,78.50
42019,-26.50,79.50
42020,-26.50,80.50
42021,-26.50,81.50
42022,-26.50,82.50
42023,-26.50,83.50
42024,-26.50,84.50
42025,-26.50,85.50
42026,-26.50,86.50
42027,-26.50,87.50
42028,-26.50,88.50
42029,-26.50,89.50
42030,-26.50,90.50
42031,-26.50,91.50
42032,-26.50,92.50
42033,-26.50,93.50
42034,-26.50,94.50
42035,-26.50,95.50
42036,-26.50,96.50
42037,-26.50,97.50
42038,-26.50,98.50
42039,-26.50,99.50
42040,-26.50,100.50
42041,-26.50,101.50
42042,-26.50,102.50
42043,-26.50,103.50
42044,-26.50,104.50
42045,-26.50,105.50
42046,-26.50,106.50
42047,-26.50,107.50
42048,-26.50,108.50
42049,-26.50,109.50
42050,-26.50,110.50
42051,-26.50,111.50
42052,-26.50,112.50
42053,-26.50,113.50
42054,-26.50,114.50
42055,-26.50,115.50
42056,-26.50,116.50
42057,-26.50,117.50
42058,-26.50,118.50
42059,-26.50,119.50
42060,-26.50,120.50
42061,-26.50,121.50
42062,-26.50,122.50
42063,-26.50,123.50
42064,-26.50,124.50
42065,-26.50,125.50
42066,-26.50,126.50
42067,-26.50,127.50
42068,-26.50,128.50
42069,-26.50,129.50
42070,-26.50,130.50
42071,-26.50,131.50
42072,-26.50,132.50
42073,-26.50,133.50
42074,-26.50,134.50
42075,-26.50,135.50
42076,-26.50,136.50
42077,-26.50,137.50
42078,-26.50,138.50
42079,-26.50,139.50
42080,-26.50,140.50
42081,-26.50,141.50
42082,-26.50,142.50
42083,-26.50,143.50
42084,-26.50,144.50
42085,-26.50,145.50
42086,-26.50,146.50
42087,-26.50,147.50
42088,-26.50,148.50
42089,-26.50,149.50
42090,-26.50,150.50
42091,-26.50,151.50
42092,-26.50,152.50
42093,-26.50,153.50
42094,-26.50,154.50
42095,-26.50,155.50
42096,-26.50,156.50
42097,-26.50,157.50
42098,-26.50,158.50
42099,-26.50,159.50
42100,-26.50,160.50
42101,-26.50,161.50
42102,-26.50,162.50
42103,-26.50,163.50
42104,-26.50,164.50
42105,-26.50,165.50
42106,-26.50,166.50
42107,-26.50,167.50
42108,-26.50,168.50
42109,-26.50,169.50
42110,-26.50,170.50
42111,-26.50,171.50
42112,-26.50,172.50
42113,-26.50,173.50
42114,-26.50,174.50
42115,-26.50,175.50
42116,-26.50,176.50
42117,-26.50,177.50
42118,-26.50,178.50
42119,-26.50,179.50
42120,-27.50,-179.50
42121,-27.50,-178.50
42122,-27.50,-177.50
42123,-27.50,-176.50
42124,-27.50,-175.50
42125,-27.50,-174.50
42126,-27.50,-173.50
42127,-27.50,-172.50
42128,-27.50,-171.50
42129,-27.50,-170.50
42130,-27.50,-169.50
42131,-27.50,-168.50
42132,-27.50,-167.50
42133,-27.50,-166.50
42134,-27.50,-165.50
42135,-27.50,-164.50
42136,-27.50,-163.50
42137,-27.50,-162.50
42138,-27.50,-161.50
42139,-27.50,-160.50
42140,-27.50,-159.50
42141,-27.50,-158.50
42142,-27.50,-157.50
42143,-27.50,-156.50
42144,-27.50,-155.50
42145,-27.50,-154.50
42146,-27.50,-153.50
42147,-27.50,-152.50
42148,-27.50,-151.50
42149,-27.50,-150.50
42150,-27.50,-149.50
42151,-27.50,-148.50
42152,-27.50,-147.50
42153,-27.50,-146.50
42154,-27.50,-145.50
42155,-27.50,-144.50
42156,-27.50,-143.50
42157,-27.50,-142.50
42158,-27.50,-141.50
42159,-27.50,-140.50
42160,-27.50,-139.50
42161,-27.50,-138.50
42162,-27.50,-137.50
42163,-27.50,-136.50
42164,-27.50,-135.50
42165,-27.50,-134.50
42166,-27.50,-133.50
42167,-27.50,-132.50
42168,-27.50,-131.50
42169,-27.50,-130.50
42170,-27.50,-129.50
42171,-27.50,-128.50
42172,-27.50,-127.50
42173,-27.50,-126.50
42174,-27.50,-125.50
42175,-27.50,-124.50
42176,-27.50,-123.50
42177,-27.50,-122.50
42178,-27.50,-121.50
42179,-27.50,-120.50
42180,-27.50,-119.50
42181,-27.50,-118.50
42182,-27.50,-117.50
42183,-27.50,-116.50
42184,-27.50,-115.50
42185,-27.50,-114.50
42186,-27.50,-113.50
42187,-27.50,-112.50
42188,-27.50,-111.50
42189,-27.50,-110.50
42190,-27.50,-109.50
42191,-27.50,-108.50
42192,-27.50,-107.50
42193,-27.50,-106.50
42194,-27.50,-105.50
42195,-27.50,-104.50
42196,-27.50,-103.50
42197,-27.50,-102.50
42198,-27.50,-101.50
42199,-27.50,-100.50
42200,-27.50,-99.50
42201,-27.50,-98.50
42202,-27.50,-97.50
42203,-27.50,-96.50
42204,-27.50,-95.50
42205,-27.50,-94.50
42206,-27.50,-93.50
42207,-27.50,-92.50
