fid,country,region,UN_cur,UN_ssp1,UN_ssp3,UN_ssp5,rurpopcur,rurpopssp1,rurpopssp3,rurpopssp5
12518,Russia,Eurasia,466164.3438,466855.0313,456392.9688,444596.5938,14797,9442.636719,12211.35156,9633.19043
12519,Russia,Eurasia,336821.1875,332450.6875,328278.6875,313838.6875,10578.2373,6608.343262,8799.855469,6987.95459
12520,Russia,Eurasia,528614.375,520794.875,511136.125,493869.9375,12577.4707,7549.270996,10652.28516,8423.535156
12521,Russia,Eurasia,406349.625,409148.4688,405663.25,378907.375,46825.89453,26137.14258,39552.07813,29300.49609
12522,Russia,Eurasia,298853,292449.625,291865.4063,284072,20492.53711,11018.82227,16931.52539,12135.62988
12523,Russia,Eurasia,395579.6875,388737.7813,389644.5,386371.7813,12666.6377,7448.171387,10705.08496,8402.115234
12524,Russia,Eurasia,509128.9375,503357.75,506236.7813,502681.125,12249.02734,7277.789063,9512.203125,7877.171875
12525,Russia,Eurasia,567976.875,563998.125,569587.6875,564393.3125,8570.888672,4961.381836,6655.274902,5549.507813
12526,Russia,Eurasia,450618.9688,451247.6563,453848.3125,450761.125,4884.85498,2665.792725,4030.888184,3072.9646
12527,Russia,Eurasia,328065.5625,333298.6563,332336.125,334367.6875,4302.874023,2334.09375,3616.016846,2792.166748
12528,Russia,Eurasia,306924.9375,320736.3125,318110.6875,320808.125,2278.611816,1258.101563,1904.105103,1384.289429
12529,Russia,Eurasia,54090.08594,53370.45313,53576.50781,54688.78516,192.5174255,108.8931198,163.6148682,117.4514694
12530,Russia,Eurasia,225914.3125,261996.1406,262903.6563,268552.5313,6853.657715,4010.077148,5634.530762,4043.936279
12531,Russia,Eurasia,534644.625,481874.7188,481966.4688,489523.875,1809.227783,870.664917,1547.734131,924.0900879
12532,Russia,Eurasia,601858.5,593601.125,594597.25,601551.375,6102.951172,3150.156494,5040.667969,3415.895996
12533,Russia,Eurasia,922465.625,815308.4375,813224.875,825542.3125,6925.482422,3443.731934,5604.814453,3654.803223
12534,Russia,Eurasia,579650.375,489867.4063,489319.8438,493660.125,3302.706787,2080.771484,2614.166504,2179.229736
12535,Russia,Eurasia,422708.4063,385962.6563,388842.8438,390550.1563,2508.887207,2024.500366,2025.015259,2024.500366
12536,Russia,Eurasia,252334.5938,246397.9375,250129.1719,252023.9688,1853.747559,1151.810547,1394.429565,1236.182251
12537,Russia,Eurasia,346532.1563,330442.4688,336958.6875,339844.0313,1647.546143,1027.895874,1517.718628,1075.328979
12538,Russia,Eurasia,622864.0625,576775.4375,590035.4375,590824.75,1518.418213,914.6589966,1515.459473,1117.121948
12539,Russia,Eurasia,722542.75,688549.6875,699418.625,702795.875,1109.827759,586.8814697,1086.483643,963.5413818
12540,Russia,Eurasia,471523.7813,466417.1875,469331.4688,469446.75,466.5151978,258.6342773,430.5707703,380.6973877
12541,Russia,Eurasia,383090.4063,380835.2188,381351,375614.9375,874.2787476,574.7379761,840.3218994,584.5059814
12542,Russia,Eurasia,353457.125,356248.1875,352963.8438,349992.5313,1468.109131,978.7391357,1467.449707,978.7391357
12543,Russia,Eurasia,507207.5,522631.5625,509917.4375,510393.9063,1653.673706,1095.311768,1634.935425,1113.677002
12544,Russia,Eurasia,550142.0625,571477.9375,560210.75,560530.1875,2391.353027,1530.309814,2204.192383,1685.765015
12545,Russia,Eurasia,687197.875,701228.375,705871,702839.25,12520.4082,8223.204102,12186.89941,8574.34668
12546,Russia,Eurasia,678125.625,690666.375,700848.625,692314.1875,4099.479492,2500.725098,3676.858398,3097.976563
12547,Russia,Eurasia,524668.625,534739.9375,548861.9375,541960.875,3955.317383,2365.790039,3546.47998,3037.900391
12548,Russia,Eurasia,603710.125,590256.25,612171.5,599752.875,4545.207031,2728.952393,4041.694092,3390.521973
12549,Russia,Eurasia,569155.1875,533975.8125,555466,541061,3547.112305,2004.906616,3074.439453,2451.983398
12550,Russia,Eurasia,663224.625,600924.3125,626213.625,610905.6875,3607.67749,1944.269775,3091.348877,2260.909912
12551,Russia,Eurasia,826995.9375,726264.1875,745358.8125,732579.625,1650.394409,851.7315063,1557.78418,943.911499
12552,Russia,Eurasia,674374.125,611452.875,616268.75,611057.1875,701.7851563,367.3535461,696.5974121,462.193512
12553,Russia,Eurasia,722229.125,652393.625,651574.1875,647496,1.81097579,0.94085747,1.81097579,1.254476547
12554,Russia,Eurasia,894969.625,883758.0625,878017.625,872258.3125,0,0,0,0
12555,Russia,Eurasia,645297.5,621081.625,618638.875,613114.875,0,0,0,0
12556,Russia,Eurasia,242426.6094,238153.5781,237744.8281,235942.0469,0,0,0,0
12557,Russia,Eurasia,17489.2207,18832.4043,18834.07813,18821.92773,0,0,0,0
12558,Russia,Eurasia,619.5408325,871.6983643,872.4389648,874.6925659,0,0,0,0
12575,Russia,Eurasia,121520.8594,174802.4375,175191.7969,174682.8594,323.8671875,163.5736389,163.5736389,163.5736389
12576,Russia,Eurasia,342777.1563,374703.3438,375310.3125,374693.4063,215.6926575,107.9334259,107.9334259,107.9334259
12577,Russia,Eurasia,522446.9063,473925.9063,473928.0313,474020.9063,19.44334984,17.55191612,19.40828896,17.55191612
12578,Russia,Eurasia,726101.625,660929.5,662191,658075.8125,1341.333008,802.9978027,1261.564819,1001.203796
12579,Russia,Eurasia,513418.5,521732.3438,518897.8125,513262.8438,3028.12085,1813.480469,2830.237305,2250.780273
12580,Russia,Eurasia,713093.375,620034.0625,619147.9375,613193.1875,4315.182129,2591.4021,3850.026611,2945.888672
12581,Russia,Eurasia,620781.125,333309.4063,333547.5,332552.7813,2671.130127,1576.721558,2259.221436,1658.561279
12582,Russia,Eurasia,0.5,271.4028015,271.3954773,271.6895142,1.724532366,1.098836541,1.251391292,1.098836541
12585,Russia,Eurasia,0,0,0,0,0,0,0,0
12586,Russia,Eurasia,0,0,0,0,0,0,0,0
12613,United States,North America,0,0,0,0,0,0,0,0
12614,United States,North America,0,0,0,0,0,0,0,0
12615,United States,North America,0,0,0,0,0,0,0,0
12616,United States,North America,0,0,0,0,0,0,0,0
12617,United States,North America,0,0,0,0,0,0,0,0
12619,United States,North America,0,0,0,0,0,0,0,0
12620,United States,North America,0,0,0,0,0,0,0,0
12646,Canada,North America,0,0,0,0,0,0,0,0
12647,Canada,North America,0,0,0,0,0,0,0,0
12648,Canada,North America,0,0,0,0,0,0,0,0
12649,Canada,North America,10767.9873,9824.757813,9836.632813,9852.998047,0,0,0,0
12650,Canada,North America,400204.75,257326.5625,257481.3125,257884.625,393.6519165,414.6508179,274.2949524,539.0582886
12651,Canada,North America,369423.5625,336403.25,332164.75,332603.9688,5721.145996,4216.087891,4073.110107,5531.900391
12652,Canada,North America,394173.625,373102,373688.8125,363614.6563,2535.416748,2468.888428,1755.59314,2760.462891
12653,Canada,North America,414182.125,427103.5,435888.8438,415121.8125,9841.157227,6389.020508,4416.501465,8060.382813
12654,Canada,North America,498075.5938,514071.9375,514508,504540.5313,7991.424805,4528.530762,3037.992676,5784.631836
12655,Canada,North America,802399.3125,897349.75,939896.5,879475.6875,13628.22168,8340.924805,7054.259766,9876.707031
12656,Canada,North America,1049893.625,1100326.5,1117865.625,1076276.5,1650.684204,1829.10083,1138.146851,2402.635498
12657,Canada,North America,988315.125,1044073.875,1073368.875,1033465.688,898.8982544,1072.847656,578.9407959,1323.839844
12658,Canada,North America,859794.6875,873062.75,870745.125,862839.375,3277.998535,3955.514648,2459.737061,5301.553711
12659,Canada,North America,2856716,1647172.375,1900538.5,1640444.625,2945.614746,3539.536621,2226.741211,4766.087402
12660,Canada,North America,6011881,3279012.75,3943826.5,3260332.25,10309.47461,7992.807617,6140.711426,11281
12661,Canada,North America,3645079,2477652.25,2972145.5,2506170.25,5370.378418,6185.632324,4536.434082,9453.049805
12662,Canada,North America,3972520.5,2171476.75,2590801.5,2175432,5386.283691,5984.192871,4790.79834,9723.957031
12663,Canada,North America,3644883.25,2106678.5,2654855,2099245,4467.53125,5110.036133,3191.75293,6849.209961
12664,Canada,North America,5562933,4226610,5419114.5,4426632,35884.60156,32489.17578,21621.98047,42740.53906
12665,Canada,North America,13314864,13347578,15811633,12635732,19749.61328,21419.97656,13868.3877,28953.38867
12666,Canada,North America,16545660,14842340,19056148,15204419,21466.14258,20048.28516,13890.67773,25653.23242
12667,Canada,North America,12229181,9066954,13303329,10000010,25233.82813,21870.01367,15507.56445,28792.08203
12668,Canada,North America,6489234.5,4660778.5,7343994,5097980,21516.66211,17112.58984,11180.20508,22176.28906
12669,Canada,North America,1302810.5,1157155.625,1640231.375,1196507,2985.244873,2902.280762,2256.128906,3913.070801
12670,Canada,North America,880316.6875,875474.75,996109.125,855369,1066.750244,743.6738892,776.0238647,977.5147705
12671,Canada,North America,427758.4688,428243.7188,443935.4688,423663.3438,2450.460693,2401.914063,1743.547485,3161.227539
12672,Canada,North America,394074,394155.5313,399440.4375,391618.0938,959.9028931,211.7639771,712.1629028,292.2236328
12673,Canada,North America,527140,532585.125,534988.25,530534.0625,590.4742432,680.9715576,445.6524963,896.8759155
12674,Canada,North America,435903.5938,435295.5313,435388.6875,433085.1875,729.5384521,804.0294189,529.5588989,1066.620117
12675,Canada,North America,494151.5625,502855.1563,494260.5938,503791.5,0,0,0,0
12676,Canada,North America,402662.4688,406429.3438,397818.875,407209.125,4119.868652,2437.654297,2802.486816,3088.862305
12677,Canada,North America,318718.8125,321916.3125,314957.6563,322386,2084.033203,299.456665,202.3825684,387.0053101
12678,Canada,North America,357496.9688,359176.6875,354666.7813,359368.5938,1888.90271,1007.945251,1025.322144,1313.047363
12679,Canada,North America,485253.9375,490442.8438,482197.8438,494301.1875,5.002345562,5.73493433,3.891805887,7.729084492
12680,Canada,North America,504054.25,515211.0938,506894.9375,524577.375,1035.569946,1201.472534,761.9151001,1597.03772
12681,Canada,North America,458942.3438,461066.1563,456331.1563,474293.5313,0,0,0,0
12682,Canada,North America,405342,400802.0313,398366.625,415481,8830.195313,952.3775635,2027.023804,1238.504028
12683,Canada,North America,614989.0625,616070.5,620075.6875,623737.5,0,0,0,0
12684,Canada,North America,419907.0313,416168.7188,420926.8125,414534.125,4569.593262,4719.562988,3158.873291,4686.269531
12685,Canada,North America,350331.5938,346518.875,349857.4688,345364.25,4378.467773,3308.422119,3099.255371,4290.263184
12686,Canada,North America,513788.6875,513096.5313,515738.125,512598.6563,2559.295166,309.1766052,1515.824219,395.0589905
12687,Canada,North America,558257.1875,566273.1875,565011.875,566810.0625,0,0,0,0
12688,Canada,North America,462698.875,468682.1875,465731,471110.0625,0,0,0,0
12689,Canada,North America,449756.5938,460382.8125,458476.8438,465141,0,0,0,0
12690,Canada,North America,447620.25,467142.625,465288.1875,474064.4688,0,0,0,0
12691,Canada,North America,478365.375,514049.0938,512649.375,524149.9688,0,0,0,0
12692,Canada,North America,472695.4375,507062.8438,506962.6563,517440.7813,0,0,0,0
12693,Canada,North America,490895.25,541046.4375,542983.5,551847.25,0,0,0,0
12694,Canada,North America,483469.75,522050.75,523287.625,532144.4375,444.2705078,477.800415,315.1806335,625.3317261
12695,Canada,North America,375841.125,404351.4063,403938.5,404800.8438,0,0,0,0
12696,Canada,North America,340809.1875,380040.625,380212.8438,380145.75,0,0,0,0
12697,Canada,North America,163933.375,208169.125,208149.75,208507.1719,0,0,0,0
12700,Canada,North America,61422.39844,65634.73438,65902.84375,66388.90625,0,0,0,0
12701,Canada,North America,328991.4688,367447.0938,369005.5,370847.125,0,0,0,0
12702,Canada,North America,358389.1563,373764.2188,373812.875,373146.5313,0,0,0,0
12703,Canada,North America,457102.6875,480977.8125,478892.3125,476525.9063,0,0,0,0
12704,Canada,North America,350310.2813,372312.6563,369091.6563,369529.5938,0,0,0,0
12705,Canada,North America,468810.7188,517650.125,513746.75,517202.2188,0,0,0,0
12706,Canada,North America,450844.125,480972.0938,479981.7188,484813,0,0,0,0
12707,Canada,North America,387248.4375,407219.0938,407722.875,409275.6875,0,0,0,0
12708,Canada,North America,495801.0625,516452.1875,517447.0625,519372.3438,0,0,0,0
12709,Canada,North America,434135.1875,477371.5938,478966.625,479098.8125,0,0,0,0
12710,Canada,North America,300015.6875,322349.9375,322395.75,322192.9688,0,0,0,0
12711,Canada,North America,575887.3125,590798.5625,589606.625,588648.75,0,0,0,0
12712,Canada,North America,670613.6875,771748.625,767965.75,768023.125,0,0,0,0
12713,Canada,North America,430897.4375,469298.0313,466210.25,468097.7813,2278.047852,2559.638428,1663.561035,2342.351318
12714,Canada,North America,411141.25,424438.6875,421155.3125,423436.8125,0,0,0,0
12715,Canada,North America,390968.2813,421004.6875,417942.8438,418731.5,0,0,0,0
12716,Canada,North America,293224.4375,386231.0625,386495.0313,385249.1563,0,0,0,0
12717,Canada,North America,522583.7813,589165.9375,588675.5625,587614.9375,0,0,0,0
12718,Canada,North America,464473.75,489388.125,488178.6563,489415.9063,0,0,0,0
12719,Canada,North America,358834.8438,371632.5625,371387.9063,372361.5625,0,0,0,0
12720,Canada,North America,242216.25,258274.0938,258292.4219,258361.5781,0,0,0,0
12721,Canada,North America,124186.4063,139540.2344,139519.3594,139517.5,0,0,0,0
12722,Canada,North America,8389.859375,9013.871094,9007.791992,9006.813477,0,0,0,0
12769,Ireland,Eurasia,0,0,0,0,0,0,0,0
12770,Ireland,Eurasia,87348.77344,116311.3203,125119.8672,131961.5156,16602.84766,14929.2373,19509.84375,17791.74219
12771,Ireland,Eurasia,288546.9688,415502.9375,429777.25,442717.3438,55319.81641,51823.78906,62147.41016,60598.89063
12772,Ireland,Eurasia,730212.4375,1163303,1193864.25,1189236,264485.3438,151479.5313,207254.375,181674.1875
12773,Ireland,Eurasia,776161.25,852368.8125,870156.5625,876914.6875,398548.0938,199700.5156,285898.75,243690.9844
12774,United Kingdom,Eurasia,99195.375,125493.9531,127086.7969,129928.2422,58306.37891,23278.2168,33007.65234,28622.4375
12775,Isle of Man,Eurasia,113999.2734,164723.75,163736.9063,160666.6875,15911.65918,10875.48438,12109.16504,13514.13867
12776,United Kingdom,Eurasia,150528.7813,197046.9063,204064.1563,206125.3906,52856.39844,26993.23633,36055.91797,33171.51172
12777,United Kingdom,Eurasia,697258.5625,1231425,1267477,1233012.75,254692.0625,156991.6875,190564.2813,192641.6563
12778,United Kingdom,Eurasia,5361245,10323582,11522202,9353549,294011.1875,147893.375,217259.1094,175111.5625
12779,United Kingdom,Eurasia,4230793.5,4853948.5,6325547.5,5252672,136380.4063,53081.23047,101819.0469,65746.94531
12788,Germany,Eurasia,2236022.5,2712135.25,3055366.5,2448269.25,66036.50781,50269.28125,48424.31641,58418.21484
12789,Germany,Eurasia,6456745.5,9266360,10399416,8179137.5,471929.4063,365677.5313,351894.6875,424251.1563
12790,Germany,Eurasia,2352252.25,2465376.75,2786808.25,2172012,180061.1406,85612.9375,133847.8438,97013.14063
12791,Germany,Eurasia,301821.3438,446771.5,510117.1875,395982.4688,13616.74902,10592.34473,10169.25195,12324.4502
12792,Germany,Eurasia,1837836.375,2317138.25,2686458.5,2052763.75,64153.31641,48939.84766,47779.375,56836.57813
12793,Germany,Eurasia,1737052.875,2105306.5,2715943,2120809.75,32036.06055,24733.64258,23905.18945,28771.87305
12794,Germany,Eurasia,16142.62109,25336.61133,18243.27734,25134.76953,4002.776855,2222.647705,2859.473145,2485.05127
12795,Denmark,Eurasia,496030.4375,603011,492789.1875,597624.3125,60622.85547,36013.61719,41783.95703,39754.05859
12796,Poland,Eurasia,1144236.5,1362248.625,1016848.813,1352087.625,135467.6563,77705,95236.44531,87318.17188
12797,Poland,Eurasia,1887534.375,1922700,1492860.875,1920358.75,305732.5313,167686.0625,219645.875,184474.1719
12798,Poland,Eurasia,1917769.5,2226452.75,1755305.25,2216276.75,270830.1563,122287.6719,193057.8125,131926.5781
12799,Poland,Eurasia,2230908.75,2624049,2178555.75,2532892.5,232743.2656,124504.0391,166302.4688,136045.3594
12800,Poland,Eurasia,2007130.875,2350671.75,1726346,2023505.75,185299.0469,67593.625,138639.2031,75811.52344
12801,Poland,Eurasia,2162859.25,2889703,2058037.375,2204481.5,232744.875,104141.5625,184078.4688,113885.1641
12802,Lithuania,Eurasia,2378611.75,3422474,2051504.375,2267857.5,299845.5313,154231.7969,218521.2031,166603.1719
12803,Lithuania,Eurasia,863504.1875,2806409.75,761289.5,821314.3125,173650.125,44230.46484,116884.9375,43599.76563
12804,Lithuania,Eurasia,495752.9063,1543555.375,518122.9063,485014.9063,183113.3281,45940.01563,153291.2969,43522.15625
12805,Lithuania,Eurasia,617523.1875,1426584.75,673891.4375,626684.4375,207395.8281,47892.44141,168612.7656,46532.3125
12806,Lithuania,Eurasia,909102.5625,1262756.375,861645.25,842590.8125,129034.7266,44979.17969,102852.0859,45019.74219
12807,Belarus,Eurasia,1185559.75,1616571.125,1166964.625,1090341.125,167615.125,71692.96094,129882.0625,72100.42969
12808,Belarus,Eurasia,658771.6875,824952.125,635524.75,617336.25,85665.75,37421.36328,65722.90625,37757.83203
12809,Belarus,Eurasia,880265.6875,1122611.375,865603.8125,792653,166047.2188,63945.86328,141587.4063,64316.22656
12810,Russia,Eurasia,1105617.5,1289733.5,1101130.875,1002823.813,93382.125,35210.375,75530.63281,35609.01563
12811,Russia,Eurasia,1296873.5,1416815.875,1281063,1248197.125,106146.5859,46297.69531,87581.01563,38539.06641
12812,Russia,Eurasia,1780711.25,1909156.25,1722125.25,1762395.25,138370.8594,59878.20313,116436.8828,59626.47656
12813,Russia,Eurasia,2202564.5,2378445.5,2260226,2565012,259804.875,97309.76563,218206,105343.8047
12814,Russia,Eurasia,2495478.5,1841746.25,1634959.125,1844186.375,241534.375,54632.625,187905.75,59404.23438
12815,Russia,Eurasia,1160361,815177.4375,716120.625,906398.5625,323147.75,53594.76953,252061.7031,57650.25781
12816,Russia,Eurasia,1495340.25,1161094,1061755.875,1295562.75,275921.9375,0,185296.9375,0
12817,Russia,Eurasia,1882049.625,1620939.375,1536991.25,1819257.25,259130.2031,3944.305908,169133.4219,3891.13623
12818,Russia,Eurasia,1578165.625,1286567.75,1234260.25,1455908.875,233439.6563,9968.850586,183947.2031,10194.06445
12819,Russia,Eurasia,1120247,849703.0625,828306.3125,1091183.75,77993.77344,39585.19141,65459.59375,43062.81641
12820,Russia,Eurasia,1251378.75,1055101.25,1027385.25,1145280.875,79839.25,24826.39844,67043.50781,25963.79492
12821,Russia,Eurasia,1406483,1146209.25,1127611,1350298.25,143495.9063,76674.57031,120613.2734,41938.20313
12822,Russia,Eurasia,2380606,2067572.5,2014012.25,1929610.5,243964.1563,73849.72656,205423.3594,76042.82813
