fid,UN_cur,UN_ssp1,UN_ssp3,UN_ssp5,pop_cur,pop_ssp1,pop_ssp3,pop_ssp5
11755,31434.27098,30358.28348,30142.95314,31400.63882,0,0,0,0
11756,64132.91807,62150.81135,61269.87612,64074.64985,0,0,0,0
11757,55214.45318,49622.10661,47264.45547,55085.87371,0,0,0,0
11758,0,0,0,0,64270.64063,39024.30078,54232.58594,42554.49219
11759,0,0,0,0,330476.3438,218915,284138.625,236462.375
11760,146.4407419,151.3772618,151.3772618,151.3772618,1735971.75,1616571.875,1640336.375,1704595.375
11761,1.641369598,1.347119636,1.347119636,1.641392077,308586.0313,239756.9688,276326.3438,255824.9375
11762,243.9832703,134.760834,130.1336237,242.3845833,157605.875,122561.125,141066.4531,131150.5
11763,2985.77798,2180.879534,2069.915885,2962.533013,0,0,0,0
11764,99.63628056,95.40174499,95.40174499,99.63628056,0,0,0,0
11765,2.354124479,0.637890954,0.62020395,2.356655441,736960.8125,753945.625,717296.125,792305.75
11766,1.532611548,1.511099943,1.511099943,1.532611548,86700.15625,68434.17188,78019.8125,73029.73438
11767,0,0,0,0,25093.00391,15047.80469,21146.33594,16439.69727
11768,0,0,0,0,19088.13672,11438.86328,16138.61035,12540.62695
11769,0,0,0,0,16579.81445,0,0,0
11770,2.73E-05,2.73E-05,2.73E-05,2.73E-05,0,0,0,0
11771,9.45E-07,9.45E-07,9.45E-07,9.45E-07,11594.19238,0,9699.814453,0
11772,0.000378806,0.000378806,0.000378806,0.000378806,7500.020996,0,0,0
11773,0.011701457,0.007165335,0.007165335,0.011701457,18100.21484,0,15107.11035,11885.05566
11774,0.000278979,0.000278979,0.000278979,0.000278979,20124.08594,12712.84082,16716.00586,13910.02344
11775,0,0,0,0,15790.12402,9481.75,13116.10645,10420.28027
11776,0,0,0,0,6156.880859,3732.116211,5256.242188,4072.87915
11777,0,0,0,0,4860.54541,2955.533691,4174.507324,3200.866699
11778,0,0,0,0,3873.002197,2343.537842,3161.104492,2485.214844
11779,0,0,0,0,5283.264648,3173.525879,4211.915039,3243.419434
11780,0,0,0,0,3876.606689,2246.321777,3274.103516,2672.983643
11781,9.42E-05,9.42E-05,9.42E-05,9.42E-05,0,0,0,0
11782,0,0,0,0,0,0,0,0
11783,0,0,0,0,19916.91602,12047.2627,16725.23438,13144.49023
11784,0,0,0,0,125219.7969,102716.5938,113894.4609,108923.3828
11785,0.122860294,0.122860294,0.122860294,0.122860294,103049.5781,88847.60938,95108.70313,94070.11719
11786,10.53272261,10.53272261,10.53272261,10.53272261,0,0,0,0
11787,0,0,0,0,10285.61523,6162.916992,8592.200195,6846.381836
11788,0,0,0,0,10376.52734,6261.936035,8719.121094,6883.204102
11789,0,0,0,0,6380.615234,3768.540283,5338.71875,4263.789551
11790,0,0,0,0,8233.443359,4964.019043,6933.003418,5491.088867
11791,0,0,0,0,10394.23438,6289.245117,8748.961914,6896.956055
11792,0.264676414,0.264676414,0.264676414,0.264676414,0,0,0,0
11793,3.859431006,3.859431006,3.859431006,3.859431006,0,0,0,0
11794,4.220843824,4.220843824,4.220843824,4.220843824,0,0,0,0
11795,0.041703271,0.041703271,0.041703271,0.041703271,15766.94336,9629.202148,13374.6709,10417.86328
11796,0,0,0,0,14413.99609,8944.758789,12185.99219,9457.72168
11797,0,0,0,0,16145.5918,10025.26172,13526.80078,10538.00781
11798,0,0,0,0,17782.89063,11064.20215,14575.85352,11409.83398
11799,0.037181461,0.037181461,0.037181461,0.037181461,9634.333984,5673.124512,7941.47168,6238.210449
11800,0,0,0,0,8661,5196.439453,7143.649414,5605.037109
11938,100.8270353,100.8967944,101.266943,100.8776454,0,0,0,0
11939,1482.435691,1499.645107,1507.703412,1501.278258,0,0,0,0
11940,2315.871111,2274.315213,2554.137928,2322.828426,0,0,0,0
11941,4115.804671,4119.427316,4263.1172,4139.632435,0,0,0,0
11942,4846.263377,4819.323677,5157.760493,4889.823862,0,0,0,0
11943,140.2179865,140.2332291,140.2332291,140.2332291,0,0,0,0
11944,0,0,0,0,2414.265625,2578.483154,1958.61084,3965.252441
11948,0,0,0,0,1437.902466,1660.900879,1057.592041,2200.932373
12054,0.032359973,0.004296951,0.168740495,0.121596674,51936.03906,34421.28125,39102.07031,42535.66406
12055,40.72925924,34.17437142,43.96113268,41.97527151,1763175.5,2508704.5,1961576.75,2838606.75
12056,451446.9075,340726.7241,461097.6769,444412.7897,0,0,0,0
12057,552725.7321,494918.814,554721.0419,548369.613,0,0,0,0
12068,185683.0876,178831.8932,185635.7054,181473.0166,0,0,0,0
12069,138449.9404,130433.9075,139779.9147,134584.7243,0,0,0,0
12070,87627.3766,77035.09722,88548.29246,85043.9267,0,0,0,0
12072,66866.66436,58578.2275,70045.63773,65346.7469,0,0,0,2860461.5
12073,25139.48222,22715.85463,26440.88777,24923.90945,0,0,0,0
12074,13656.71542,9172.154381,14044.81267,13427.47063,0,0,0,0
12075,0.92900323,0.811380552,1.53371762,3.193222971,132659.2188,182973.2656,142395.2344,216557
12076,5142.68861,2809.312426,5571.94034,5418.475368,0,0,0,0
12081,43440.16948,44525.53083,44575.20104,49812.0386,0,0,0,0
12082,57501.81314,43593.22619,44017.70957,77743.06111,0,0,0,0
12083,178892.9596,183157.7593,183073.7317,203242.9205,0,0,0,0
12084,139803.6767,125037.2491,125917.4531,156479.9469,0,0,0,0
12085,7761.347172,10350.74086,10240.49057,13649.6975,0,0,0,0
12086,7023.744842,8400.129055,8341.558343,10941.91245,0,0,0,0
12087,9001.658497,11211.27403,11090.73307,15352.04967,0,0,0,0
12088,13.26544481,20.03215852,19.98378636,41.72446147,67805.58594,43382.88281,56784.54688,45003.10156
12089,25.82652579,25.82652579,25.82652579,25.82652579,68132.48438,44292.98438,57626.15625,46652.04297
12090,17.27078578,17.27078578,17.27078578,17.27078578,152290.0781,143480.4063,144145.1406,150966.5781
12091,0,0,0,0,37862.39063,22698.48047,31765.40625,24677.01758
12092,0.054506597,0.054506597,0.054506597,0.054506597,46869.67188,28283.52734,39441.84375,30875.99805
12093,0.066249978,0.066249978,0.066249978,0.066249978,35488.96875,21452.29297,29674.78516,23353.34961
12094,2.566032286,2.566032286,2.566032286,2.566032286,119263.2656,0,109552.7188,107536.8359
12095,14609.47551,5061.072147,4563.000217,13642.13871,0,0,0,0
12096,5483.864934,1267.380168,1143.266674,5187.733081,522317.25,356469.6563,452097.6563,383747.5313
12097,28543.16219,19312.5921,18037.70924,28120.89066,12111566,12958673,11970839,13582688
12098,30345.92826,28035.82895,27908.38525,30284.7006,1391877.25,1283012.5,1310032.75,1356146
12099,207277.9944,198656.4073,196806.5008,206773.725,0,0,0,0
12100,149461.0423,139384.6945,137682.5938,149130.8155,0,0,0,0
12101,25901.70312,20790.36259,20002.48615,25643.05851,286172.4688,253630.8125,266109.6875,268718.4063
12102,11846.03268,10877.98415,10730.78828,11801.15927,197708.3438,134765,171113.5313,145187.2813
12103,46789.28845,37370.14255,36085.54131,46525.91023,1685167.375,1684038.5,1628939.375,1769143.125
12104,10076.82562,8319.269439,7930.243724,9829.316817,524810.3125,474595.8438,491722.1875,500787.6875
12105,5370.710914,4389.185256,4051.931236,5320.556671,0,0,0,0
12106,18523.85403,16978.48139,16762.6663,18511.49398,173376.8125,0,0,0
12107,18417.23899,18191.03123,18158.21235,18414.28276,974736.5,950568.3125,934480.4375,1000359
12108,13281.51355,13177.39083,13171.87373,13281.14037,0,0,0,0
12109,19298.26177,19271.35354,19253.18713,19298.26177,0,0,0,0
12110,1381.483674,1373.416819,1370.026202,1381.483674,0,0,0,0
12111,535.2929545,528.5464189,526.9985552,534.4508115,0,0,0,0
12112,2239.702865,2239.189097,2239.016817,2239.702865,0,0,0,0
12113,1765.055085,1764.061451,1763.955794,1764.979474,0,0,0,0
12114,59007.02869,57624.32061,57347.04542,58986.31305,0,0,0,0
12115,26187.47537,25787.65099,25740.34467,26171.80262,0,0,0,0
12116,41775.78782,35303.72965,34397.00183,41565.88844,0,0,0,0
12117,54462.30004,44021.28965,42336.86382,54024.34659,0,0,0,0
12118,72931.08391,63339.93649,61858.70784,72498.72433,0,0,0,0
12119,149.2509909,51.74929103,49.38366106,141.0535676,92802.34375,56194.6875,78063.15625,61089.85938
12120,717.1866814,373.4413271,354.8747794,688.6415678,374008.5625,289656.625,335162.875,308382.8438
12121,11760.1301,7826.777711,7558.434182,11517.99345,0,0,0,0
12122,20007.99237,15545.85356,15125.01239,19757.09419,0,0,0,0
12123,3216.748139,1519.452452,1333.615606,3204.992313,0,0,0,0
12124,66.16223802,28.09294998,27.88555194,57.08216644,0,0,0,0
12125,6.872225387,2.732940311,2.488292765,6.750101817,0,0,0,0
12126,15.05202168,9.219965974,8.489737746,14.7785687,0,0,0,0
12127,9.022705995,3.693125995,2.933170616,8.940497976,0,0,0,0
12128,6.280855499,2.050875084,1.785877631,5.825846314,0,0,0,0
12129,11.60112843,2.030351471,1.454733486,11.24013609,106533.6875,97591.02344,100041.0313,103142.5078
12130,35.95092563,20.99348788,20.12787176,34.99128385,0,0,0,0
12131,58.87495096,44.83081684,43.01257786,58.19035346,0,0,0,0
12132,146.9764714,125.1531337,121.9589015,145.7069167,0,0,0,0
12133,34.12386095,17.63765693,15.55703174,33.66311251,0,0,0,0
12134,244.5932495,195.6764758,186.5738976,243.5565528,0,0,0,0
12135,92.56022853,73.438246,71.81499942,92.18636053,0,0,0,0
12136,26.48111217,19.65565849,19.31427554,26.04718486,0,0,0,0
12137,1.438502228,0.573085291,0.502655102,1.331403456,0,0,0,0
12138,0.00624893,0.001419468,0.001419468,0.00624893,16572.33008,9954.326172,13616.47559,10678.09277
12139,0,0,0,0,18232.5332,10835.74414,15055.04688,11856.82422
12140,0,0,0,0,7257.316406,4308.701172,5916.994629,4789.993652
12141,0.049301836,0.049301836,0.049301836,0.049301836,10398.80078,0,8657.326172,0
12142,0.031605369,0.031605369,0.031605369,0.031605369,13021.93066,7810.381836,11060.45898,8659.761719
12143,287.2315743,287.2315743,287.2315743,287.2315743,0,0,0,0
12144,11.79100147,11.81033064,11.81033064,11.81033064,396336.1875,402206.4375,385009.7188,422087.8438
12145,52.79182182,52.7941645,52.7941645,52.7941645,376744,379570.2188,364542.0313,399195.5313
12146,1009.494978,1009.49939,1009.49939,1009.499727,0,0,0,0
12147,65.3348646,64.65355313,64.53159147,65.3348646,0,0,0,0
12148,0.056849309,0.056849309,0.056849309,0.056849309,0,0,0,0
12149,3.152029214,3.152029214,3.152029214,3.152029214,0,0,0,0
12150,14.08395829,14.17101356,14.17101356,14.17101356,0,0,0,0
12151,0.087911817,0.087911817,0.087911817,0.087911817,27562.90234,16715.77148,23176.67969,18187.03125
12152,36.54007781,36.54007781,36.54007781,36.54007781,928610.375,981283.75,914195.0625,1028305
12153,256.24955,256.2694043,256.2694043,256.2694043,0,0,0,0
12154,11.16269898,11.17085572,11.17085572,11.17085572,140579.9688,0,128422.6406,125204.9297
12155,356.4639755,356.7109854,356.7109854,356.7109854,0,0,0,0
12156,5.583282116,5.584855253,5.584855253,5.584855253,0,0,0,0
12157,0.033430948,0.033430948,0.033430948,0.033430948,26398.95898,16596.875,22028.99609,17702.55469
12159,0.041876103,0.041876103,0.041876103,0.041876103,9853.908203,5940.144043,8165.331055,6449.444824
12298,1.127105535,0.956461012,2.234008781,1.127105535,0,0,0,0
12299,1170.688176,1182.197327,1256.361688,1186.320455,0,0,0,0
12300,7884.119544,7236.705061,8940.652525,7927.668138,0,0,0,0
12301,12378.96113,11691.73987,13542.60943,12466.39436,0,0,0,0
12302,9218.0709,8982.881937,9863.892784,9244.047233,0,0,0,0
12303,1358.887485,1287.945544,1518.579318,1375.13095,0,0,0,0
12304,20.51061055,20.4431272,22.75272762,20.51061055,0,0,0,0
12305,0,0,0,0,8783.000977,13069.18457,10230.85449,15749.47461
12306,1.155463571,1.154386706,1.237592586,1.155463571,0,0,0,13557.34961
12307,58.84195461,40.36954654,72.20764345,59.3766956,0,0,0,0
12308,0,0,0,0,6176.323242,6557.16748,4350.672363,8567.25293
12312,0,0,0,0,3410.203369,63986.375,62799.87891,65067.06641
12411,0,0,0,0,42975.69922,53085.63281,50957.26563,63953.24219
12412,1.257824009,1.230490056,1.318053126,1.277914277,286902.8438,362770.5938,312292.125,421961
12413,1755.704126,1754.602639,1755.79181,1705.419902,340120.9688,380387.0313,329060.625,442410.2813
12414,1.080056123,0.657088265,1.103809259,1.140284057,302422.375,374733.8438,310943.5,428893.0938
12415,14643.80989,11823.66544,14764.80886,13921.67731,306013.5,373851.8438,310843.3438,429534.25
12416,78492.29465,70568.21175,78589.53718,70771.39221,0,0,0,0
12417,556305.8519,553461.9531,555743.54,551268.3781,0,0,0,0
12418,169246.0324,163056.7605,170431.6767,168205.8827,0,2813312.5,2195805.75,3184010.5
12428,202408.4797,200017.5105,202649.3341,198403.5957,0,0,0,0
12429,472439.066,425538.4841,472745.4059,456497.3173,0,0,0,0
12430,237264.3452,186958.723,237144.6858,229130.7637,0,0,0,0
12431,252894.7016,237899.014,256972.1539,244433.1391,0,0,0,0
12432,46874.06478,44675.52365,46909.5311,44648.24529,0,0,0,0
12433,203505.5786,184628.081,209708.7307,200257.7109,0,0,0,0
12434,23940.61496,19843.51953,24391.36175,23931.10558,0,0,0,0
12435,60.97863775,60.51741531,60.51741531,60.75718056,0,0,0,0
12441,88524.80663,62668.53115,55061.86882,92543.0795,0,0,0,0
12442,78980.02271,43728.63064,44721.51278,89398.75437,0,0,0,0
12443,169405.2319,146639.569,147104.3341,206253.1831,0,0,0,0
12444,129810.0899,144001.8464,143919.5112,175773.7688,0,0,0,0
12445,12464.24579,15043.89599,14945.41239,18946.28754,0,0,0,0
12446,67169.72682,63865.61963,64435.83604,83167.66193,0,0,0,0
12447,197849.2083,180908.117,186698.0554,230193.0108,0,0,0,0
12448,67683.69602,56203.00306,58647.28777,85170.96103,0,0,0,0
12449,58661.76954,40519.59554,42673.80672,74405.16514,0,0,0,0
12450,10007.25931,3424.761895,4415.787357,15018.52464,491123.2813,445560.4063,444725.7813,448541.125
12451,64.41086777,64.41015025,64.38620659,64.41086777,98508.42188,66731.15625,85070.54688,71791.53125
12452,1.57461117,1.574085113,0.139069567,1.574085113,411415.375,319471.125,368341.25,341063.5625
12453,90.2908708,73.34581157,4.069783715,89.85869131,117659.8359,0,101003.4688,0
12454,1954.680519,1954.582641,1951.701209,1954.680519,0,0,0,0
12455,15732.88279,9596.624454,9326.892821,15329.25277,0,0,0,0
12456,25735.53112,12358.10289,10854.55609,24967.61756,0,0,0,0
12457,151949.6315,91534.33027,69676.74006,150190.404,3311243.5,3401605.25,3227750.5,3573051.5
12458,215546.7077,131571.0765,98475.36635,213518.8477,0,0,0,0
12459,27669.46547,19321.12391,8155.254351,27192.71357,533941.25,453380.5625,490327.8125,481474.9375
12460,3563.287746,2895.192494,2883.793976,3534.199809,126185.5078,98297.55469,112954.9219,104932.6875
12461,35641.53745,34319.32339,31036.13951,35534.11629,0,0,0,0
12462,11351.63688,11053.81755,11007.97594,11345.59113,273635.3125,220365.0625,247530.7031,234854.4375
12463,288797.6518,285422.1749,258151.0215,288761.8032,0,0,0,0
12464,530649.5894,526810.5397,500742.6534,530584.6877,0,0,0,0
12465,575615.195,570724.6284,553877.0348,575571.4397,0,0,0,0
12466,250806.7999,250564.5593,247185.2398,250806.1644,0,0,0,0
12467,480190.62,480172.5101,474174.4877,480190.62,0,0,0,0
12468,63658.75685,63517.76895,62943.97854,63650.75537,0,0,0,0
12469,3355.300759,3355.300759,3279.350319,3355.300759,0,0,0,0
12470,3206.474686,3206.532564,3076.327339,3206.595693,0,0,0,0
12471,3247.813281,3247.438889,3042.193688,3247.813281,0,0,0,0
12472,5390.370957,5389.014926,5293.706248,5390.370957,0,0,0,0
12473,3025.703744,3019.400456,2717.295018,3025.700883,0,0,0,0
12474,13412.41357,13139.58849,12679.80247,13393.96652,0,0,0,0
12475,7871.794147,7718.168251,7475.018028,7871.117366,0,0,0,0
12476,12341.01546,12226.39674,12094.21569,12334.36176,0,0,0,0
12477,416.1844002,412.3665408,409.0764628,416.1439405,110781.4531,0,0,0
12478,5764.323522,5758.692369,5713.511735,5764.319138,0,0,0,0
12479,68.20709659,61.90580627,61.11619221,67.87731633,339618.375,234912.0313,294878.9375,252675.9375
12480,738.4827914,685.1217862,599.1210803,737.0877315,0,0,0,0
12481,1458.202312,1379.952135,1216.992222,1457.364759,1598017.5,1642144.75,1560412.75,1719698.25
12482,298.7166141,260.6901827,176.1408447,297.4165518,0,0,0,0
12483,1322.828664,1225.422101,1221.213984,1310.675679,0,0,0,0
12484,128.1362082,117.6687881,78.81157635,127.0791154,0,0,0,0
12485,35.45324561,35.1984851,30.95808904,35.43431518,419275.4688,428900.6875,408329,450649.25
12486,214.2367252,214.1121822,171.8264762,214.5205496,0,0,0,0
12487,136.6406256,136.7185806,97.45784528,136.9554965,0,0,0,0
12488,71.72106445,65.24324052,55.3725054,71.65864321,0,0,0,0
12489,23.2238654,17.66119456,16.95732465,23.16987615,170667.2656,165087.2188,223852.7188,167279.2188
12490,85.03432346,66.59207401,60.01216399,84.57107513,0,0,0,0
12491,403.1794086,354.0392315,240.9055623,401.3832034,0,0,0,0
12492,1079.912652,1013.935545,830.4004449,1078.901946,0,0,0,0
12493,1529.875958,1461.20695,1371.921314,1528.487755,0,0,0,0
12494,1757.349801,1634.864677,1555.45045,1754.701474,0,0,0,0
12495,1397.154996,1269.164331,1157.730114,1392.357653,0,0,0,0
12496,1137.711921,925.5025449,783.6041088,1129.856872,0,0,0,0
12497,452.3825243,353.1003379,298.8504975,449.2102037,0,0,0,0
12498,374.2114382,261.8733502,183.8353094,369.268323,0,0,0,0
12499,32.86510902,14.36161227,3.684473343,31.39628011,0,0,0,0
12500,8.502761983,1.508016914,0.196684302,8.064791693,0,0,0,0
12501,9.152113743,3.792760443,1.396678122,9.020778223,36729.66406,0,30947.13086,0
12502,334.7535324,294.1416491,240.3206873,332.5607355,1117827.25,1163815.75,1095944.5,1219148
12503,82.77437161,52.11637462,39.46159488,81.81350139,890780.0625,910326.1875,868081.625,954032.75
12504,260.1431661,186.2225008,111.2528411,256.461419,0,0,0,0
12505,58.7868141,50.67079226,23.03400635,58.61878477,268952.8125,0,249096.4688,249708.7188
12506,108.8650698,60.37343038,35.8356974,107.1961238,537841.875,554363.375,524528.5,582639.375
12507,60.67066801,54.1305284,54.10542843,60.25666506,0,0,0,0
12508,17.63360269,17.63360269,17.63360269,17.63360269,0,0,0,0
12509,891.2911883,889.7749566,866.3313206,894.9649951,0,0,0,0
12510,631.4656895,628.96565,452.5238842,634.5374847,0,0,0,0
12511,270.7268644,270.7221788,253.3542041,270.7268644,0,0,0,0
12512,0.060385419,0.060385419,0.060210388,0.060385419,17992.59766,10883.14063,15140.83984,11700.17188
12513,11.89838245,11.89838245,11.89838245,11.89838245,0,0,0,0
12514,375.8994958,377.7115806,376.848087,377.7115806,0,0,0,0
12515,103.7880155,103.9686923,103.4730146,103.9686923,0,0,0,0
12516,0.003884667,0.003884667,0.003884667,0.003884667,12973.87891,7986.873047,10890.72559,8437.858398
12518,0,0,0,0,12645.16699,8346.083008,10558.51465,8526.600586
12519,0.01821317,0.01821317,0.018213171,0.01821317,10070.27051,6939.64209,8494.612305,6999.077148
12520,10.72275696,10.72795412,10.69285317,10.72795412,13759.14355,8672.412109,11780.46484,9570.595703
12521,8.780402529,8.780402529,8.780402328,8.780402529,16509.52734,9599.292969,13883.50586,10650.93945
12522,0,0,0,0,14033.71582,8310.84375,11833.74023,9203.300781
12655,0,0,0,0,13631.19434,15572.47461,0,20571.63672
12656,0,0,0,0,5958.179199,7491.408691,4821.917969,9875.253906
12657,0,0,0,0,84494.01563,129607.6172,101329.9141,153181.3594
12660,5.171491474,3.079155561,21.3538857,5.6215794,0,0,0,0
12661,0.105047405,0.105047405,0.105047405,0.105047405,0,0,0,0
12662,24.64209215,24.67439814,24.67439814,24.64876861,0,0,0,0
12663,0.006223841,0.006223841,0.006223841,0.006223841,0,0,0,0
12664,293.2266078,290.8374622,293.9236546,293.2498346,0,0,0,0
12665,4781.766773,4763.364242,4796.756648,4781.915087,0,0,0,0
12666,7978.296304,7837.439692,8028.513806,7974.373777,0,0,0,0
12667,5234.893031,4922.383277,5367.481151,5228.625075,0,0,0,0
12668,3190.981013,2991.166345,3255.90606,3188.29293,0,0,0,0
12669,1576.632563,1444.177429,1669.39438,1579.6662,0,0,0,0
12670,866.7906083,744.9320409,920.643541,866.1101647,0,0,0,0
12671,1940.060429,1816.214758,2036.287464,1939.34793,0,0,0,0
12672,24.51516969,23.6351616,24.91351009,24.67172281,0,0,0,0
12673,0,0,0,0,607.9573975,59405.04688,59165.99219,59598.71094
12674,0,0,0,0,3130.61084,40790.32422,39606.52344,41847.72266
12677,0,0,0,0,1540.323242,64304.25,63645.25391,64904.92188
12770,0,0,0,0,105669.9922,146480.9063,125252.2891,170335.4531
12771,0,0,0,0,165518.3438,220975.2813,196249.1719,260475.2969
12772,1.996039807,1.964287882,2.000772495,1.970331189,249903.125,256738.8281,250497.3438,310893.0313
12773,15167.72262,15107.89347,15173.67034,14052.07796,766424.75,1001628.563,828018.625,1155714.625
12774,8038.648278,7897.832231,7946.335824,7582.438962,504879.5938,646335.6875,527231.1875,738473.1875
12775,618.1558475,631.3462444,633.6654598,633.1512584,102657.5781,123184.7422,137854.5313,137863.3438
12776,47.31315879,44.81514069,45.32172823,43.58212192,462837.5,581468.375,484665.75,651812.1875
12777,84.85258281,73.6813296,84.88812556,83.85723071,1405289,1806001.375,1475830.875,2052584.375
12778,823414.8205,798028.2618,826774.8083,789372.7735,0,0,0,0
